Listing_ID,City,Locality,Price_INR,Area_sqft,BHK,Posted_Date,Status
2099,Pune,Kharadi,23819164,4265,5,2026-05-25,Pending
2100,Mumbai,Powai,22924931,4627,4,2026-04-18,Sold
2101,Bengaluru,Indiranagar,29557126,3097,4,2026-07-09,Sold
2102,Mumbai,Bandra,29287727,2615,3,2026-06-13,Pending
2103,Mumbai,Andheri,12090094,1630,4,2026-04-13,Pending
2104,Chennai,Anna Nagar,37167466,3118,2,2026-04-11,Sold
2105,Bengaluru,Electronic City,6897322,1379,4,2026-06-10,Sold
2106,Pune,Kharadi,23942667,2023,4,2026-06-14,Pending
2107,Mumbai,Bandra,71137561,4820,1,2026-05-14,Sold
2108,Hyderabad,Kondapur,31510720,2540,4,2026-04-28,Sold
2109,Pune,Hinjewadi,43325013,4124,4,2026-06-21,Sold
2110,Pune,Kharadi,26031214,4319,1,2026-05-24,Sold
2111,Chennai,OMR,18153078,1422,1,2026-06-03,Available
2112,Hyderabad,Banjara Hills,58145377,3933,3,2026-05-19,Pending
2113,Chennai,Velachery,11832531,880,4,2026-05-15,Pending
2114,Hyderabad,Kondapur,59018791,4631,4,2026-06-20,Pending
2115,Bengaluru,Electronic City,15493207,1244,4,2026-05-09,Sold
2116,Pune,Baner,28807051,2160,5,2026-06-17,Available
2117,Chennai,OMR,56928684,4809,4,2026-04-13,Sold
2118,Mumbai,Andheri,22209937,3398,5,2026-06-29,Available
2119,Chennai,Velachery,28348472,2837,2,2026-07-09,Sold
2120,Pune,Wakad,14972123,3102,1,2026-04-10,Pending
2121,Hyderabad,Banjara Hills,26248335,2606,3,2026-07-09,Sold
2122,Mumbai,Thane,36998335,3053,4,2026-06-20,Sold
2123,Mumbai,Andheri,18355081,2662,4,2026-06-15,Pending
2124,Hyderabad,Jubilee Hills,48641641,4110,4,2026-06-07,Sold
2125,Mumbai,Andheri,35743357,2419,1,2026-06-27,Sold
2126,Mumbai,Bandra,40607312,3670,1,2026-05-01,Pending
2127,Hyderabad,Gachibowli,32125911,3428,1,2026-05-22,Sold
2128,Mumbai,Andheri,10967674,921,4,2026-06-26,Sold
2129,Chennai,Velachery,29531559,4015,2,2026-06-23,Available
2130,Bengaluru,Electronic City,50029559,3984,2,2026-06-22,Available
2131,Hyderabad,Jubilee Hills,31244097,2882,3,2026-06-14,Sold
2132,Chennai,Adyar,5999137,1043,1,2026-05-16,Sold
2133,Mumbai,Bandra,9931964,946,2,2026-05-24,Sold
2134,Mumbai,Bandra,6677893,601,5,2026-05-07,Available
2135,Hyderabad,Banjara Hills,26905580,3349,5,2026-06-06,Pending
2136,Bengaluru,Electronic City,35421924,4812,1,2026-06-01,Sold
2137,Hyderabad,Madhapur,16188992,1484,2,2026-04-18,Available
2138,Hyderabad,Kondapur,7197613,554,2,2026-05-14,Sold
2139,Pune,Wakad,8213547,1723,3,2026-07-09,Sold
2140,Hyderabad,Gachibowli,15049320,1702,2,2026-04-27,Pending
2141,Pune,Wakad,38316060,2810,4,2026-06-23,Sold
2142,Chennai,OMR,36978233,3692,2,2026-04-26,Sold
2143,Chennai,Adyar,29050801,2719,1,2026-04-22,Available
2144,Chennai,Velachery,22358319,2647,5,2026-06-26,Available
2145,Bengaluru,Whitefield,39340731,2955,4,2026-05-07,Sold
2146,Pune,Hinjewadi,31765648,4035,5,2026-05-15,Sold
2147,Chennai,Adyar,26189260,4759,1,2026-06-09,Available
2148,Bengaluru,Indiranagar,31337964,3423,1,2026-04-10,Sold
2149,Chennai,Velachery,31743291,2251,5,2026-07-02,Sold
2150,Mumbai,Thane,40506171,2744,3,2026-04-15,Pending
2151,Hyderabad,Kondapur,49347104,3427,2,2026-05-09,Pending
2152,Hyderabad,Banjara Hills,25302252,3676,4,2026-05-31,Pending
2153,Pune,Hinjewadi,36636918,3161,1,2026-04-17,Pending
2154,Mumbai,Bandra,32294479,4395,4,2026-04-22,Available
2155,Bengaluru,Indiranagar,8220781,1142,4,2026-06-28,Sold
2156,Chennai,OMR,38257215,3752,2,2026-07-08,Sold
2157,Bengaluru,Whitefield,42123133,4518,3,2026-04-30,Sold
2158,Hyderabad,Kondapur,9788872,1674,2,2026-06-19,Pending
2159,Bengaluru,Whitefield,6839940,621,5,2026-06-15,Sold
2160,Bengaluru,Indiranagar,24898754,2530,2,2026-06-22,Sold
2161,Pune,Baner,39639390,3330,2,2026-05-31,Sold
2162,Bengaluru,HSR Layout,25381906,4908,2,2026-05-19,Available
2163,Hyderabad,Kondapur,16767912,1337,4,2026-06-04,Sold
2164,Chennai,Velachery,11558332,1025,5,2026-05-30,Sold
2165,Hyderabad,Kukatpally,18677906,3365,4,2026-06-02,Available
2166,Bengaluru,HSR Layout,16016476,1655,5,2026-04-23,Available
2167,Mumbai,Bandra,60743133,4311,2,2026-04-25,Available
2168,Bengaluru,HSR Layout,39825463,3912,4,2026-06-07,Sold
2169,Mumbai,Powai,37415233,3580,5,2026-04-28,Available
2170,Bengaluru,Electronic City,51002752,3429,1,2026-04-18,Sold
2171,Bengaluru,HSR Layout,39200216,4760,3,2026-05-30,Pending
2172,Mumbai,Andheri,17492162,1183,2,2026-05-20,Sold
2173,Mumbai,Bandra,57406650,4020,5,2026-06-30,Sold
2174,Chennai,Velachery,18494180,1643,2,2026-04-29,Available
2175,Pune,Hinjewadi,27262643,2686,3,2026-06-07,Available
2176,Pune,Baner,19161241,1960,5,2026-04-18,Pending
2177,Hyderabad,Gachibowli,5518560,844,3,2026-04-19,Pending
2178,Mumbai,Andheri,37683357,3562,3,2026-06-07,Available
2179,Chennai,Anna Nagar,21483986,2966,1,2026-05-03,Sold
2180,Pune,Baner,38517363,2665,1,2026-06-12,Available
2181,Chennai,OMR,53146807,3943,1,2026-06-20,Pending
2182,Bengaluru,Electronic City,9850985,1126,3,2026-06-05,Available
2183,Mumbai,Powai,27985545,3378,3,2026-05-18,Pending
2184,Pune,Wakad,2797987,764,5,2026-04-13,Pending
2185,Bengaluru,HSR Layout,57022922,3909,4,2026-06-11,Pending
2186,Pune,Hinjewadi,49369340,3710,5,2026-04-11,Pending
2187,Chennai,Adyar,40633384,2910,5,2026-04-19,Sold
2188,Pune,Baner,44213071,3893,1,2026-05-21,Sold
2189,Mumbai,Powai,6159962,1156,3,2026-05-09,Sold
2190,Mumbai,Bandra,23565111,2142,1,2026-05-16,Sold
2191,Chennai,Adyar,63007128,4311,3,2026-07-09,Pending
2192,Pune,Wakad,7860273,893,3,2026-06-17,Pending
2193,Hyderabad,Banjara Hills,57769110,4233,5,2026-06-16,Available
2194,Bengaluru,Indiranagar,35452582,3574,3,2026-06-07,Available
2195,Hyderabad,Miyapur,64269725,4814,3,2026-05-23,Pending
2196,Chennai,Velachery,40272406,3761,3,2026-06-09,Available
2197,Pune,Hinjewadi,13121003,1023,1,2026-07-01,Available
2198,Mumbai,Powai,9292616,1546,3,2026-05-25,Pending
2199,Hyderabad,Jubilee Hills,15884670,2794,1,2026-05-15,Available
2200,Pune,Kharadi,46139216,3643,4,2026-05-14,Available
2201,Mumbai,Thane,21179652,2237,3,2026-04-19,Available
2202,Hyderabad,Gachibowli,67246510,4885,3,2026-04-16,Pending
2203,Hyderabad,Jubilee Hills,56477219,4136,4,2026-06-03,Sold
2204,Bengaluru,Indiranagar,18601623,3145,3,2026-04-26,Sold
2205,Bengaluru,Electronic City,38279148,2905,3,2026-06-25,Available
2206,Bengaluru,Whitefield,8805121,725,5,2026-04-25,Available
2207,Mumbai,Andheri,42006594,3468,1,2026-04-15,Pending
2208,Chennai,Velachery,63467005,4464,4,2026-05-19,Sold
2209,Hyderabad,Jubilee Hills,36056496,2855,1,2026-05-23,Sold
2210,Mumbai,Bandra,19039073,1464,4,2026-06-13,Pending
2211,Chennai,Velachery,27046115,2929,5,2026-05-20,Sold
2212,Bengaluru,Indiranagar,13892837,3156,4,2026-05-23,Pending
2213,Mumbai,Andheri,35786334,2687,3,2026-05-05,Sold
2214,Chennai,Adyar,22203257,4131,5,2026-05-29,Available
2215,Mumbai,Powai,23139933,1610,1,2026-05-15,Available
2216,Bengaluru,Electronic City,25268682,3222,1,2026-06-02,Available
2217,Pune,Kharadi,42340086,3880,4,2026-06-30,Available
2218,Chennai,OMR,14094860,2034,1,2026-06-01,Available
2219,Bengaluru,Indiranagar,66965534,4746,3,2026-07-01,Available
2220,Chennai,Anna Nagar,18051083,4064,5,2026-04-27,Available
2221,Bengaluru,Electronic City,24711621,2837,5,2026-05-18,Sold
2222,Pune,Kharadi,10185150,1749,5,2026-06-08,Pending
2223,Chennai,Anna Nagar,14721529,1860,3,2026-05-27,Pending
2224,Mumbai,Thane,10693588,1957,5,2026-06-25,Available
2225,Bengaluru,HSR Layout,47679671,4747,3,2026-04-10,Pending
2226,Bengaluru,Electronic City,5810255,678,1,2026-06-10,Available
2227,Pune,Wakad,10503031,1216,1,2026-07-02,Available
2228,Pune,Hinjewadi,18738566,1292,2,2026-05-16,Available
2229,Pune,Kharadi,19251748,1680,1,2026-04-24,Sold
2230,Pune,Wakad,43206528,4299,3,2026-06-12,Available
2231,Bengaluru,Electronic City,25409081,2226,2,2026-06-28,Pending
2232,Mumbai,Bandra,27059919,3986,2,2026-05-25,Sold
2233,Bengaluru,Indiranagar,15342441,3572,1,2026-06-13,Sold
2234,Hyderabad,Kukatpally,15905546,1261,3,2026-04-13,Available
2235,Mumbai,Thane,8289591,679,3,2026-06-27,Sold
2236,Hyderabad,Madhapur,34181369,2627,1,2026-06-24,Pending
2237,Hyderabad,Kukatpally,26292871,2700,3,2026-07-06,Available
2238,Bengaluru,HSR Layout,8956123,1041,1,2026-05-09,Pending
2239,Mumbai,Andheri,10890990,1556,2,2026-05-16,Pending
2240,Chennai,Anna Nagar,9194905,1059,2,2026-05-12,Available
2241,Hyderabad,Kukatpally,46002503,4929,2,2026-06-10,Pending
2242,Bengaluru,HSR Layout,16282437,2734,1,2026-05-28,Pending
2243,Chennai,OMR,25549752,1913,2,2026-06-24,Available
2244,Hyderabad,Kukatpally,26113917,3801,3,2026-07-01,Sold
2245,Bengaluru,Electronic City,46571817,4069,5,2026-05-12,Sold
2246,Mumbai,Andheri,29850428,3813,2,2026-05-13,Pending
2247,Pune,Wakad,30329084,2382,5,2026-06-07,Available
2248,Hyderabad,Jubilee Hills,17684077,1736,1,2026-06-18,Pending
2249,Hyderabad,Jubilee Hills,17420682,3223,1,2026-04-23,Sold
2250,Bengaluru,Electronic City,36573439,4570,1,2026-06-20,Available
2251,Pune,Hinjewadi,31590292,4342,2,2026-07-07,Pending
2252,Hyderabad,Kukatpally,26289491,3861,5,2026-05-16,Sold
2253,Bengaluru,HSR Layout,14798507,2035,4,2026-06-23,Sold
2254,Bengaluru,Electronic City,53037220,3634,5,2026-06-15,Available
2255,Chennai,OMR,31945176,2365,5,2026-06-09,Sold
2256,Pune,Baner,21930699,3204,1,2026-05-05,Sold
2257,Bengaluru,Whitefield,28396325,2068,5,2026-04-22,Available
2258,Chennai,Velachery,46790125,4804,1,2026-05-02,Available
2259,Pune,Hinjewadi,20740542,2207,3,2026-06-27,Sold
2260,Bengaluru,Whitefield,60864362,4877,5,2026-05-24,Sold
2261,Mumbai,Bandra,18661843,2760,4,2026-04-20,Available
2262,Pune,Kharadi,59696796,4205,4,2026-05-29,Available
2263,Mumbai,Bandra,23555384,2873,1,2026-06-24,Sold
2264,Bengaluru,Electronic City,35804273,4299,3,2026-07-03,Available
2265,Mumbai,Andheri,10363132,1104,5,2026-05-15,Available
2266,Pune,Hinjewadi,8702286,1455,4,2026-04-11,Pending
2267,Bengaluru,Whitefield,11883755,2425,2,2026-06-26,Sold
2268,Bengaluru,Electronic City,10134098,767,4,2026-04-18,Sold
2269,Pune,Kharadi,38980075,2885,3,2026-05-17,Sold
2270,Pune,Baner,15979207,1659,4,2026-05-30,Sold
2271,Bengaluru,HSR Layout,11139018,900,1,2026-06-07,Available
2272,Mumbai,Powai,48682310,3904,2,2026-06-27,Sold
2273,Bengaluru,HSR Layout,27800600,3691,2,2026-06-28,Sold
2274,Bengaluru,Electronic City,27311201,4203,4,2026-06-20,Pending
2275,Hyderabad,Miyapur,40509951,3586,1,2026-07-06,Sold
2276,Bengaluru,Indiranagar,12281388,2173,5,2026-07-07,Sold
2277,Mumbai,Powai,43902566,3402,5,2026-05-29,Sold
2278,Bengaluru,HSR Layout,38102356,4296,3,2026-06-12,Pending
2279,Chennai,OMR,27449712,2987,2,2026-05-08,Sold
2280,Chennai,Adyar,12897405,2440,2,2026-05-25,Pending
2281,Mumbai,Powai,31961515,4878,4,2026-06-07,Sold
2282,Pune,Baner,11486699,962,4,2026-07-09,Pending
2283,Mumbai,Thane,53835185,4030,5,2026-06-09,Sold
2284,Bengaluru,Electronic City,21309006,2726,5,2026-04-17,Available
2285,Mumbai,Thane,6989009,510,2,2026-07-05,Available
2286,Pune,Hinjewadi,21125287,3090,4,2026-06-24,Pending
2287,Chennai,Anna Nagar,48561081,3232,1,2026-04-28,Available
2288,Mumbai,Thane,12888562,1762,4,2026-06-21,Sold
2289,Bengaluru,Indiranagar,12839111,869,3,2026-06-16,Available
2290,Chennai,Anna Nagar,8157856,876,4,2026-04-10,Sold
2291,Hyderabad,Jubilee Hills,16723776,1647,1,2026-06-26,Available
2292,Chennai,Adyar,56483650,3965,5,2026-04-28,Pending
2293,Chennai,Anna Nagar,10222722,719,2,2026-04-13,Available
2294,Hyderabad,Kukatpally,28411670,2732,1,2026-05-23,Available
2295,Chennai,Adyar,20340213,2953,3,2026-05-31,Sold
2296,Hyderabad,Kukatpally,7006137,515,5,2026-07-08,Available
2297,Chennai,Adyar,51094973,4719,5,2026-05-13,Available
2298,Chennai,OMR,26305796,1722,3,2026-04-10,Pending
2299,Pune,Kharadi,59264125,4537,1,2026-06-19,Pending
2300,Chennai,OMR,17900183,4345,4,2026-07-06,Available
2301,Hyderabad,Jubilee Hills,18586336,1979,4,2026-04-16,Available
2302,Mumbai,Powai,9367147,991,5,2026-07-05,Available
2303,Bengaluru,Indiranagar,12511675,1330,1,2026-06-15,Sold
2304,Pune,Baner,20932500,1762,2,2026-04-26,Available
2305,Pune,Hinjewadi,20725150,4295,3,2026-07-05,Available
2306,Hyderabad,Miyapur,40207851,3251,4,2026-06-06,Sold
2307,Mumbai,Thane,25390187,2957,3,2026-06-12,Sold
2308,Chennai,Anna Nagar,14040561,2158,4,2026-06-06,Available
2309,Hyderabad,Miyapur,10833517,1209,1,2026-07-07,Pending
2310,Mumbai,Bandra,14073679,2507,4,2026-06-04,Available
2311,Mumbai,Powai,12846531,1117,4,2026-07-09,Pending
2312,Mumbai,Bandra,21087183,1458,2,2026-06-15,Sold
2313,Mumbai,Andheri,10175757,975,2,2026-06-14,Available
2314,Bengaluru,Electronic City,30950790,2290,5,2026-06-27,Sold
2315,Chennai,Anna Nagar,15469620,2179,2,2026-07-06,Available
2316,Pune,Kharadi,17260609,1327,1,2026-05-29,Available
2317,Chennai,Velachery,32394893,2793,3,2026-05-18,Sold
2318,Pune,Hinjewadi,18105962,4177,1,2026-05-21,Available
2319,Pune,Hinjewadi,18722699,4424,5,2026-04-11,Sold
2320,Pune,Wakad,9909347,1133,2,2026-06-20,Pending
2321,Chennai,Anna Nagar,67706729,4902,2,2026-06-02,Pending
2322,Bengaluru,Indiranagar,20021323,1356,2,2026-05-03,Pending
2323,Hyderabad,Kondapur,42406449,4527,4,2026-05-18,Sold
2324,Chennai,OMR,53678306,3565,4,2026-04-24,Sold
2325,Hyderabad,Kukatpally,9566111,1919,3,2026-06-29,Sold
2326,Mumbai,Bandra,24297678,3175,4,2026-06-28,Pending
2327,Chennai,Anna Nagar,16364653,1788,4,2026-07-02,Pending
2328,Bengaluru,Indiranagar,38328851,4249,5,2026-04-21,Sold
2329,Pune,Hinjewadi,17995520,3564,1,2026-06-11,Pending
2330,Mumbai,Andheri,14435094,2277,2,2026-04-23,Available
2331,Bengaluru,Indiranagar,22883451,2127,2,2026-06-21,Available
2332,Bengaluru,Indiranagar,9649353,836,4,2026-04-28,Sold
2333,Chennai,Adyar,33973383,2242,2,2026-06-02,Pending
2334,Bengaluru,Electronic City,27145801,2960,3,2026-04-11,Pending
2335,Mumbai,Andheri,56758274,4122,5,2026-05-18,Available
2336,Pune,Baner,19554051,1857,4,2026-04-29,Pending
2337,Pune,Kharadi,34157926,2716,3,2026-05-25,Sold
2338,Chennai,OMR,29142470,3924,3,2026-06-14,Pending
2339,Bengaluru,Indiranagar,41718677,2758,4,2026-05-02,Sold
2340,Pune,Kharadi,12509698,1355,3,2026-06-02,Pending
2341,Mumbai,Powai,32846943,2191,4,2026-07-03,Sold
2342,Pune,Baner,40799563,4699,4,2026-06-26,Available
2343,Pune,Kharadi,11388434,1167,2,2026-06-25,Pending
2344,Pune,Kharadi,28614746,3722,1,2026-07-08,Sold
2345,Pune,Baner,6557042,572,2,2026-06-20,Pending
2346,Chennai,OMR,11746124,822,4,2026-04-19,Sold
2347,Bengaluru,Indiranagar,9766947,2198,4,2026-06-14,Available
2348,Pune,Hinjewadi,4982987,730,2,2026-04-12,Available
2349,Pune,Wakad,30727306,3556,1,2026-05-25,Sold
2350,Hyderabad,Miyapur,25099365,4949,2,2026-04-22,Available
2351,Mumbai,Powai,8187742,550,2,2026-04-12,Sold
2352,Bengaluru,HSR Layout,13620905,3225,3,2026-04-14,Pending
2353,Hyderabad,Banjara Hills,38106389,4455,1,2026-04-27,Available
2354,Pune,Baner,13155089,2001,1,2026-05-25,Pending
2355,Pune,Hinjewadi,20655950,4945,5,2026-07-04,Available
2356,Pune,Hinjewadi,33608836,4767,5,2026-05-01,Sold
2357,Pune,Baner,18043776,2863,2,2026-04-30,Available
2358,Pune,Kharadi,48356128,3609,5,2026-05-02,Available
2359,Chennai,Adyar,8407888,576,5,2026-05-03,Pending
2360,Chennai,Velachery,3673687,766,4,2026-06-01,Pending
2361,Hyderabad,Kondapur,37831458,4195,2,2026-06-04,Pending
2362,Mumbai,Thane,52428342,3787,4,2026-06-29,Sold
2363,Hyderabad,Miyapur,13467382,3070,5,2026-04-19,Pending
2364,Mumbai,Powai,8494076,2105,4,2026-04-14,Pending
2365,Chennai,OMR,11758694,848,4,2026-05-04,Pending
2366,Pune,Baner,28846470,3223,2,2026-04-10,Pending
2367,Pune,Hinjewadi,10931429,1175,3,2026-06-08,Pending
2368,Hyderabad,Kukatpally,39206912,3748,5,2026-06-24,Sold
2369,Bengaluru,Indiranagar,26033189,4064,1,2026-04-26,Pending
2370,Chennai,OMR,7369999,1190,1,2026-06-18,Sold
2371,Bengaluru,HSR Layout,25730126,2008,5,2026-06-22,Sold
2372,Mumbai,Thane,73326622,4930,5,2026-05-27,Pending
2373,Pune,Baner,58093272,4479,5,2026-05-14,Available
2374,Hyderabad,Kukatpally,26271357,3260,3,2026-05-04,Available
2375,Bengaluru,HSR Layout,38314723,4960,4,2026-05-23,Available
2376,Chennai,Adyar,26630098,2169,2,2026-05-12,Available
2377,Mumbai,Powai,32238659,4939,2,2026-04-22,Pending
2378,Mumbai,Andheri,28971389,3360,1,2026-05-29,Pending
2379,Mumbai,Thane,8503898,625,4,2026-05-13,Pending
2380,Hyderabad,Banjara Hills,6143224,517,5,2026-04-26,Available
2381,Mumbai,Andheri,32321295,2577,5,2026-05-29,Available
2382,Chennai,Anna Nagar,12620232,990,4,2026-04-20,Sold
2383,Hyderabad,Jubilee Hills,6554231,883,5,2026-05-31,Sold
2384,Bengaluru,Whitefield,31004989,3006,5,2026-06-18,Sold
2385,Chennai,Anna Nagar,24128978,3229,2,2026-05-03,Sold
2386,Hyderabad,Jubilee Hills,35505844,3669,3,2026-05-12,Sold
2387,Mumbai,Andheri,16020332,3756,2,2026-05-05,Available
2388,Hyderabad,Kukatpally,18214621,1949,5,2026-07-09,Sold
2389,Mumbai,Andheri,25163995,1733,2,2026-04-12,Sold
2390,Mumbai,Powai,10615436,1183,2,2026-07-05,Available
2391,Bengaluru,HSR Layout,37337312,3870,5,2026-04-17,Pending
2392,Chennai,Velachery,51305169,4659,1,2026-05-15,Pending
2393,Mumbai,Bandra,62132171,4422,4,2026-05-24,Pending
2394,Chennai,OMR,33442332,2659,4,2026-06-25,Sold
2395,Hyderabad,Gachibowli,15799333,3744,4,2026-05-31,Available
2396,Chennai,Velachery,8744026,681,1,2026-06-02,Pending
2397,Hyderabad,Banjara Hills,28055115,2591,4,2026-05-05,Pending
2398,Chennai,OMR,20230710,2583,3,2026-06-17,Sold
2399,Bengaluru,Whitefield,22982222,2911,5,2026-04-21,Available
2400,Hyderabad,Kukatpally,17045290,1128,3,2026-04-25,Sold
2401,Mumbai,Bandra,6826569,1016,1,2026-05-20,Sold
2402,Hyderabad,Jubilee Hills,16895118,1768,3,2026-05-31,Sold
2403,Hyderabad,Madhapur,24582776,1739,5,2026-06-05,Sold
2404,Mumbai,Andheri,16686145,1458,3,2026-04-29,Pending
2405,Chennai,Velachery,8230563,1463,4,2026-04-15,Sold
2406,Bengaluru,Whitefield,22321691,2212,3,2026-05-11,Sold
2407,Chennai,Adyar,41161422,4666,1,2026-07-06,Sold
2408,Chennai,Velachery,6689029,880,1,2026-05-12,Pending
2409,Mumbai,Andheri,5662008,630,4,2026-05-31,Sold
2410,Mumbai,Andheri,30112681,2569,2,2026-07-04,Sold
2411,Mumbai,Thane,19025627,2846,5,2026-06-10,Sold
2412,Pune,Hinjewadi,5771351,1010,5,2026-06-25,Available
2413,Pune,Kharadi,16048926,1992,3,2026-04-12,Sold
2414,Chennai,Velachery,22575287,4834,2,2026-04-28,Available
2415,Chennai,Adyar,30675668,2677,5,2026-07-07,Sold
2416,Chennai,Velachery,25882132,2222,3,2026-04-12,Available
2417,Mumbai,Andheri,35710052,3423,4,2026-05-16,Pending
2418,Bengaluru,HSR Layout,23340528,1701,5,2026-05-28,Pending
2419,Mumbai,Powai,32624708,2610,3,2026-07-02,Available
2420,Hyderabad,Miyapur,18512557,3166,2,2026-07-07,Available
2421,Hyderabad,Madhapur,53318106,4403,1,2026-06-09,Sold
2422,Pune,Hinjewadi,36169271,2956,5,2026-06-24,Pending
2423,Pune,Kharadi,56978765,4177,1,2026-06-15,Sold
2424,Hyderabad,Gachibowli,30554559,3667,3,2026-06-19,Available
2425,Bengaluru,Indiranagar,4371658,644,1,2026-05-28,Pending
2426,Hyderabad,Kondapur,32651470,4614,1,2026-06-05,Sold
2427,Chennai,Velachery,14472706,1694,2,2026-04-13,Pending
2428,Mumbai,Thane,13101424,2198,4,2026-05-26,Sold
2429,Hyderabad,Gachibowli,33218223,4775,5,2026-04-29,Available
2430,Bengaluru,Indiranagar,8988167,700,3,2026-05-09,Pending
2431,Chennai,OMR,43474238,3208,2,2026-04-25,Sold
2432,Mumbai,Bandra,9808044,767,2,2026-04-13,Sold
2433,Mumbai,Andheri,16470315,3526,5,2026-05-14,Available
2434,Chennai,Anna Nagar,57405345,3949,5,2026-06-14,Available
2435,Chennai,Adyar,15881072,2250,1,2026-04-11,Sold
2436,Mumbai,Thane,18743995,2713,1,2026-04-11,Pending
2437,Hyderabad,Miyapur,14525325,1416,2,2026-06-26,Sold
2438,Mumbai,Thane,35167078,2663,3,2026-04-24,Available
2439,Bengaluru,HSR Layout,10395566,1199,1,2026-05-10,Pending
2440,Chennai,Anna Nagar,21146539,1625,1,2026-06-11,Sold
2441,Chennai,Velachery,11275935,894,5,2026-05-29,Sold
2442,Chennai,Anna Nagar,17163734,1541,4,2026-06-06,Pending
2443,Mumbai,Thane,58340477,4363,3,2026-06-15,Pending
2444,Chennai,Anna Nagar,24702481,2002,5,2026-06-14,Available
2445,Pune,Wakad,22586724,3035,2,2026-07-06,Sold
2446,Mumbai,Powai,18142126,1971,3,2026-06-11,Pending
2447,Bengaluru,Indiranagar,23175018,3443,3,2026-06-30,Available
2448,Bengaluru,Whitefield,5346026,511,4,2026-05-03,Available
2449,Mumbai,Andheri,7767588,838,4,2026-06-13,Sold
2450,Bengaluru,HSR Layout,34023342,2873,2,2026-05-04,Sold
2451,Mumbai,Powai,20629989,1732,5,2026-06-17,Pending
2452,Mumbai,Bandra,25101988,4303,2,2026-04-22,Sold
2453,Hyderabad,Jubilee Hills,8613723,931,3,2026-05-22,Available
2454,Chennai,Adyar,29433407,3969,5,2026-05-15,Available
2455,Chennai,Velachery,12409142,938,5,2026-06-07,Available
2456,Chennai,OMR,24126830,1978,5,2026-05-28,Pending
2457,Mumbai,Andheri,10225894,992,5,2026-06-06,Available
2458,Pune,Kharadi,34080000,4171,2,2026-07-04,Sold
2459,Bengaluru,Indiranagar,33148332,4931,3,2026-06-13,Sold
2460,Bengaluru,Indiranagar,28567020,3664,1,2026-04-23,Sold
2461,Bengaluru,Indiranagar,4160251,583,3,2026-06-12,Sold
2462,Pune,Kharadi,7474068,508,5,2026-05-08,Sold
2463,Mumbai,Bandra,23152949,1690,2,2026-05-19,Available
2464,Pune,Wakad,21528078,2566,1,2026-04-11,Pending
2465,Bengaluru,HSR Layout,18020123,3595,5,2026-06-24,Pending
2466,Pune,Hinjewadi,9825955,1558,5,2026-06-26,Available
2467,Hyderabad,Miyapur,15919287,1066,2,2026-04-24,Available
2468,Mumbai,Andheri,26477239,4084,4,2026-05-28,Available
2469,Hyderabad,Jubilee Hills,48041883,4532,4,2026-06-27,Available
2470,Chennai,Adyar,17313845,2254,2,2026-05-26,Pending
2471,Chennai,Velachery,14146096,1359,4,2026-05-15,Sold
2472,Bengaluru,HSR Layout,33136878,2818,5,2026-05-01,Available
2473,Pune,Wakad,46580867,4227,2,2026-06-12,Sold
2474,Hyderabad,Gachibowli,68935434,4913,2,2026-06-03,Pending
2475,Mumbai,Andheri,11296260,2553,3,2026-07-08,Sold
2476,Chennai,Anna Nagar,28183726,3119,5,2026-05-22,Available
2477,Bengaluru,Indiranagar,25526132,4627,5,2026-05-11,Available
2478,Pune,Wakad,29867625,3159,5,2026-07-01,Sold
2479,Pune,Wakad,13978605,2410,3,2026-05-30,Available
2480,Pune,Kharadi,48511361,4286,4,2026-07-07,Pending
2481,Pune,Hinjewadi,41976297,4122,1,2026-04-16,Available
2482,Chennai,Velachery,20048961,1713,1,2026-06-01,Sold
2483,Pune,Wakad,41029647,3415,2,2026-05-17,Available
2484,Pune,Baner,28966937,3548,3,2026-05-01,Sold
2485,Pune,Baner,73464398,4891,3,2026-05-13,Sold
2486,Hyderabad,Madhapur,36830322,4956,1,2026-05-13,Available
2487,Mumbai,Bandra,11527176,981,1,2026-05-06,Available
2488,Hyderabad,Miyapur,25263995,3403,4,2026-07-07,Pending
