Place_ID,Category,Name,City,Locality,Latitude,Longitude,Distance_km,Rating
2743,Metro,Hospital_2743,Bengaluru,HSR Layout,18.353495,78.082998,5.32,4.5
2744,Hospital,Hospital_2744,Chennai,Velachery,14.234825,73.093162,0.7,4.5
2745,Metro,Hospital_2745,Pune,Kharadi,13.902841,75.736487,5.82,4.0
2746,Metro,Bus Stop_2746,Bengaluru,HSR Layout,16.414954,77.354034,0.62,3.9
2747,Metro,Mall_2747,Hyderabad,Jubilee Hills,16.324115,74.251427,7.45,4.7
2748,Hospital,Restaurant_2748,Mumbai,Andheri,13.904068,77.016921,5.18,4.5
2749,Mall,Airport_2749,Pune,Wakad,15.583259,72.871465,8.0,4.2
2750,Mall,Park_2750,Mumbai,Powai,18.450454,74.533089,0.62,3.0
2751,Restaurant,College_2751,Bengaluru,Electronic City,15.210727,72.873657,3.74,3.4
2752,School,School_2752,Mumbai,Bandra,15.753874,76.875122,4.83,3.1
2753,Bus Stop,Hospital_2753,Mumbai,Andheri,12.75608,74.407264,6.21,3.1
2754,Park,Bus Stop_2754,Mumbai,Powai,12.857944,75.224942,1.06,4.4
2755,Metro,Metro_2755,Mumbai,Andheri,14.686915,76.891146,7.05,4.3
2756,Mall,Restaurant_2756,Hyderabad,Miyapur,15.177768,78.166918,7.25,3.2
2757,Airport,College_2757,Bengaluru,Electronic City,15.12705,79.004372,9.2,3.0
2758,Bus Stop,Mall_2758,Pune,Kharadi,17.274602,72.229968,6.29,4.7
2759,College,Bus Stop_2759,Mumbai,Thane,13.350862,77.358232,4.06,3.6
2760,Bus Stop,School_2760,Bengaluru,Electronic City,16.605032,79.783046,4.56,4.0
2761,Metro,Metro_2761,Hyderabad,Gachibowli,17.887471,78.622357,6.32,4.0
2762,Metro,Metro_2762,Pune,Wakad,13.212575,77.869855,0.18,3.0
2763,Metro,Airport_2763,Pune,Baner,14.243214,78.617165,8.18,3.3
2764,School,Metro_2764,Bengaluru,Whitefield,13.119799,72.061601,9.34,3.6
2765,Bus Stop,College_2765,Mumbai,Bandra,16.055545,79.351378,0.89,3.6
2766,Metro,Metro_2766,Bengaluru,Whitefield,14.896249,79.003474,7.27,4.8
2767,Mall,Hospital_2767,Pune,Wakad,17.430413,73.687851,3.91,3.1
2768,Bus Stop,Park_2768,Pune,Hinjewadi,18.946576,74.638716,9.96,3.6
2769,Bus Stop,Mall_2769,Chennai,OMR,15.137978,76.652665,0.97,3.9
2770,Bus Stop,Hospital_2770,Pune,Baner,16.183556,73.102204,6.92,4.4
2771,Park,Restaurant_2771,Bengaluru,Electronic City,16.345555,75.730103,4.4,4.5
2772,Airport,Metro_2772,Chennai,OMR,16.630605,75.387258,1.15,4.7
2773,Restaurant,Restaurant_2773,Chennai,Adyar,12.614162,78.496199,7.85,3.5
2774,Bus Stop,Park_2774,Pune,Wakad,13.706476,79.664525,4.38,3.5
2775,Mall,College_2775,Chennai,Velachery,12.065212,79.426676,1.02,3.2
2776,Park,Park_2776,Pune,Baner,16.97629,74.857557,0.42,3.9
2777,School,Park_2777,Pune,Baner,17.152696,74.952503,4.14,4.3
2778,Hospital,School_2778,Pune,Kharadi,18.314174,79.136052,1.1,3.6
2779,Hospital,Park_2779,Bengaluru,HSR Layout,16.015904,76.428356,2.65,4.2
2780,Mall,Mall_2780,Mumbai,Bandra,15.916524,77.095635,8.47,3.3
2781,Park,Bus Stop_2781,Pune,Hinjewadi,18.833803,72.074291,8.04,4.8
2782,Park,Airport_2782,Pune,Baner,16.539107,76.42541,8.17,3.2
2783,Metro,Park_2783,Mumbai,Bandra,15.70403,76.953372,2.57,3.0
2784,College,Park_2784,Chennai,Velachery,14.806887,76.099579,1.7,3.2
2785,College,Metro_2785,Chennai,OMR,18.032737,76.368152,9.62,4.1
2786,Hospital,Hospital_2786,Chennai,Velachery,18.573646,72.062085,3.77,4.4
2787,Hospital,School_2787,Mumbai,Andheri,16.580026,77.425841,7.38,4.8
2788,Airport,Hospital_2788,Hyderabad,Kukatpally,17.383514,75.92342,3.83,3.1
2789,Metro,Park_2789,Bengaluru,Whitefield,12.854431,74.238174,5.25,3.9
2790,Mall,Metro_2790,Chennai,Adyar,16.232857,76.376339,5.49,4.6
2791,Park,Metro_2791,Chennai,Velachery,15.291992,73.54459,1.0,5.0
2792,Park,Bus Stop_2792,Hyderabad,Gachibowli,18.939471,72.279247,7.13,3.8
2793,Airport,Hospital_2793,Chennai,Velachery,12.240905,79.834434,6.81,3.7
2794,Restaurant,Airport_2794,Hyderabad,Jubilee Hills,17.504381,76.454451,9.87,4.6
2795,School,Bus Stop_2795,Chennai,Adyar,16.557833,72.191305,8.85,3.5
2796,Hospital,Bus Stop_2796,Hyderabad,Jubilee Hills,13.500947,74.85077,0.84,5.0
2797,School,Mall_2797,Hyderabad,Kondapur,15.150685,76.747588,4.59,3.7
2798,Restaurant,Metro_2798,Chennai,Anna Nagar,15.749829,78.422933,3.08,3.5
2799,College,Airport_2799,Mumbai,Thane,16.704464,73.687389,1.97,3.4
2800,Mall,Hospital_2800,Chennai,Velachery,18.819086,75.753145,6.94,3.2
2801,Mall,Park_2801,Mumbai,Thane,14.048841,78.86441,9.07,4.9
2802,Restaurant,College_2802,Bengaluru,HSR Layout,16.388462,74.246792,1.13,4.0
2803,Restaurant,Mall_2803,Chennai,Adyar,18.772956,76.798342,1.85,4.0
2804,Hospital,College_2804,Hyderabad,Madhapur,15.503621,79.385452,0.94,3.5
2805,Park,Mall_2805,Pune,Wakad,18.941705,75.860953,0.89,4.4
2806,Mall,Mall_2806,Bengaluru,HSR Layout,17.99685,78.530387,9.02,4.1
2807,Hospital,Airport_2807,Pune,Hinjewadi,16.622338,74.856215,9.2,4.4
2808,Bus Stop,Hospital_2808,Pune,Wakad,14.992028,72.611433,5.8,3.9
2809,Metro,Mall_2809,Hyderabad,Kondapur,16.537895,76.001513,5.02,3.8
2810,Hospital,Mall_2810,Chennai,OMR,17.623286,78.985636,0.19,3.3
2811,Park,College_2811,Pune,Wakad,14.101625,78.04832,3.41,3.2
2812,Restaurant,College_2812,Pune,Hinjewadi,17.970796,72.743487,6.18,4.2
2813,Hospital,Airport_2813,Mumbai,Thane,18.636428,72.66992,2.45,3.6
2814,College,Metro_2814,Bengaluru,Whitefield,15.802964,77.373501,6.06,3.7
2815,Bus Stop,Park_2815,Mumbai,Bandra,12.732573,77.538806,0.36,3.9
2816,Hospital,Mall_2816,Hyderabad,Jubilee Hills,14.880322,72.026127,0.77,4.5
2817,Hospital,Mall_2817,Pune,Hinjewadi,14.457507,73.339525,2.54,4.2
2818,School,School_2818,Pune,Wakad,16.508657,78.073108,5.97,4.3
2819,Mall,Mall_2819,Chennai,Velachery,12.426215,72.930483,2.52,4.6
2820,Mall,Park_2820,Chennai,Velachery,12.825409,76.38724,0.4,4.3
2821,Hospital,Mall_2821,Chennai,Adyar,14.956242,79.697195,2.14,3.8
2822,Metro,Bus Stop_2822,Bengaluru,HSR Layout,18.100787,74.840269,2.56,3.1
2823,Metro,School_2823,Pune,Hinjewadi,15.050462,73.969119,8.12,3.6
2824,Hospital,College_2824,Hyderabad,Banjara Hills,12.700522,74.466438,9.67,4.2
2825,Airport,School_2825,Mumbai,Andheri,12.857739,77.551748,4.92,4.5
2826,Airport,College_2826,Mumbai,Powai,12.76126,79.081104,4.41,3.9
2827,School,Mall_2827,Hyderabad,Miyapur,12.658416,72.555162,3.71,4.5
2828,Mall,Airport_2828,Mumbai,Powai,17.819535,76.020842,3.46,3.3
2829,Restaurant,School_2829,Bengaluru,Electronic City,13.530969,76.314287,3.27,3.7
2830,Restaurant,Restaurant_2830,Bengaluru,HSR Layout,16.758708,78.08124,4.23,4.6
2831,Park,Mall_2831,Chennai,Adyar,15.677861,75.410072,9.11,3.7
2832,Bus Stop,Restaurant_2832,Chennai,Velachery,12.620501,76.691345,2.13,3.6
2833,School,Hospital_2833,Hyderabad,Miyapur,16.372651,76.842556,9.67,3.6
2834,Metro,Metro_2834,Chennai,Velachery,15.338575,74.194747,0.23,4.0
2835,Restaurant,Park_2835,Hyderabad,Jubilee Hills,13.075459,76.204123,7.5,3.6
2836,Park,Mall_2836,Mumbai,Thane,15.5924,78.743146,1.52,4.0
2837,Metro,School_2837,Mumbai,Bandra,12.36959,75.839495,1.59,3.8
2838,Hospital,Metro_2838,Hyderabad,Banjara Hills,17.595908,76.000176,9.55,4.6
2839,Hospital,College_2839,Hyderabad,Madhapur,15.539265,76.951654,1.66,3.5
2840,Airport,School_2840,Mumbai,Bandra,17.924054,76.675586,9.33,3.6
2841,Hospital,Restaurant_2841,Chennai,Adyar,14.514699,72.776699,1.41,4.1
2842,Hospital,Metro_2842,Mumbai,Thane,18.965215,76.328617,1.32,4.8
2843,Restaurant,Restaurant_2843,Pune,Kharadi,12.328552,72.418376,0.53,4.8
2844,Restaurant,Mall_2844,Mumbai,Powai,14.618243,79.683607,1.95,4.2
2845,College,Restaurant_2845,Chennai,OMR,18.670852,78.174133,5.36,5.0
2846,Airport,Airport_2846,Bengaluru,Electronic City,12.977563,75.638968,2.56,4.8
2847,Mall,Metro_2847,Hyderabad,Kukatpally,17.56705,72.351203,0.18,4.5
2848,Airport,College_2848,Bengaluru,Indiranagar,15.430053,73.362175,7.57,3.8
2849,Restaurant,Park_2849,Bengaluru,Whitefield,16.293469,73.769963,8.07,3.7
2850,Park,Bus Stop_2850,Hyderabad,Madhapur,13.686699,78.600783,0.38,3.1
2851,Mall,Bus Stop_2851,Pune,Kharadi,16.207168,75.634672,1.75,4.7
2852,Airport,Airport_2852,Chennai,Adyar,13.527317,76.248848,8.32,3.1
2853,School,School_2853,Mumbai,Andheri,17.818946,75.641636,9.33,3.2
2854,Hospital,Bus Stop_2854,Chennai,OMR,14.091053,76.777074,2.01,3.8
2855,Mall,Metro_2855,Pune,Baner,13.570467,78.349242,1.5,3.1
2856,Mall,College_2856,Pune,Baner,14.746871,74.874906,2.76,4.4
2857,Airport,Mall_2857,Mumbai,Powai,16.748151,79.684191,1.41,4.4
2858,Airport,Hospital_2858,Pune,Kharadi,16.654245,78.285194,6.39,3.2
2859,Airport,College_2859,Pune,Hinjewadi,13.864246,79.875879,3.98,3.5
2860,Mall,Airport_2860,Chennai,Anna Nagar,13.985122,72.822382,3.02,3.4
2861,Hospital,Bus Stop_2861,Hyderabad,Jubilee Hills,12.319688,77.760488,4.66,4.3
2862,School,Mall_2862,Pune,Hinjewadi,17.993745,78.040546,3.55,4.6
2863,Park,Hospital_2863,Pune,Baner,16.865466,73.057488,5.19,4.5
2864,School,Restaurant_2864,Pune,Wakad,12.306476,77.489439,1.96,4.6
2865,Mall,Park_2865,Pune,Hinjewadi,18.283318,74.397728,8.67,3.6
2866,Hospital,College_2866,Hyderabad,Kondapur,12.632571,76.888397,3.04,3.3
2867,Park,Airport_2867,Bengaluru,Indiranagar,17.758856,74.560177,6.52,3.2
2868,Bus Stop,College_2868,Mumbai,Andheri,12.223472,78.105963,5.26,4.2
2869,Restaurant,Hospital_2869,Mumbai,Thane,14.403064,73.766869,9.2,3.3
2870,Metro,Mall_2870,Chennai,OMR,13.071528,77.122735,0.82,3.9
2871,College,College_2871,Pune,Baner,15.100766,72.659258,4.6,3.9
2872,Park,Mall_2872,Hyderabad,Jubilee Hills,15.89812,76.266657,1.77,3.0
2873,Restaurant,College_2873,Pune,Hinjewadi,18.470863,74.272246,7.83,3.3
2874,Park,Bus Stop_2874,Pune,Baner,13.791032,79.467417,9.57,3.9
2875,Hospital,Park_2875,Mumbai,Thane,16.567005,75.046206,9.7,3.1
2876,Park,Park_2876,Bengaluru,HSR Layout,18.036032,79.724919,6.91,3.5
2877,Park,Airport_2877,Bengaluru,HSR Layout,12.731894,74.166692,3.99,4.1
2878,Bus Stop,Airport_2878,Pune,Hinjewadi,17.071112,74.61905,3.82,4.5
2879,Metro,Airport_2879,Mumbai,Thane,12.731563,78.876073,9.45,3.6
2880,Hospital,Airport_2880,Mumbai,Powai,17.192721,77.468394,2.1,4.6
2881,College,Hospital_2881,Chennai,OMR,18.498341,75.419025,0.6,3.0
2882,School,Metro_2882,Chennai,Adyar,17.233322,78.057352,2.28,4.1
2883,Restaurant,Restaurant_2883,Mumbai,Powai,16.649575,76.135256,2.22,3.8
2884,Bus Stop,Park_2884,Chennai,OMR,17.381519,75.521951,4.94,4.9
2885,School,Bus Stop_2885,Mumbai,Thane,13.96337,79.793963,4.55,3.8
2886,Park,Restaurant_2886,Chennai,Anna Nagar,14.984288,79.469003,8.37,4.4
2887,School,School_2887,Chennai,OMR,17.16971,72.807596,7.24,3.1
2888,Metro,Bus Stop_2888,Bengaluru,Indiranagar,12.295453,73.368723,6.58,3.3
2889,School,Mall_2889,Hyderabad,Miyapur,13.62653,76.777397,5.68,3.0
2890,Airport,College_2890,Mumbai,Powai,17.732149,78.519246,7.66,3.0
2891,College,Bus Stop_2891,Pune,Kharadi,17.567019,79.381021,7.89,4.6
2892,School,Hospital_2892,Bengaluru,Whitefield,14.148685,72.058746,3.55,3.1
2893,Restaurant,Hospital_2893,Hyderabad,Jubilee Hills,15.709647,73.043273,3.25,3.8
2894,Metro,Restaurant_2894,Bengaluru,Whitefield,14.203842,72.656387,3.93,3.1
2895,Airport,College_2895,Hyderabad,Kondapur,12.566299,77.397413,6.81,3.3
2896,Metro,Airport_2896,Bengaluru,Indiranagar,14.54833,73.23686,1.16,4.0
2897,Mall,Airport_2897,Mumbai,Bandra,12.716574,72.289766,9.96,3.7
2898,Airport,School_2898,Mumbai,Powai,15.415566,74.13641,5.27,3.4
2899,Hospital,Mall_2899,Chennai,Anna Nagar,14.60695,78.857421,6.65,3.2
2900,Mall,Restaurant_2900,Pune,Baner,15.20041,74.356878,0.83,3.3
2901,Restaurant,Park_2901,Bengaluru,Whitefield,17.857973,74.332148,6.55,3.4
2902,Metro,Park_2902,Hyderabad,Kukatpally,17.487816,74.655941,2.51,3.0
2903,Park,Mall_2903,Pune,Wakad,16.220777,77.752325,6.03,4.2
2904,School,Metro_2904,Chennai,Velachery,18.697116,74.15292,5.78,3.0
2905,Hospital,Restaurant_2905,Pune,Hinjewadi,15.276614,78.060256,4.91,4.2
2906,School,Restaurant_2906,Mumbai,Thane,16.869481,73.869156,0.6,3.8
2907,College,Mall_2907,Pune,Baner,14.759017,78.664497,1.06,4.6
2908,Airport,Bus Stop_2908,Mumbai,Andheri,14.009433,75.913045,0.64,4.6
2909,Restaurant,Bus Stop_2909,Pune,Baner,17.369582,76.149247,8.39,3.5
2910,Hospital,School_2910,Mumbai,Andheri,12.415114,78.723665,6.74,5.0
2911,Airport,Airport_2911,Bengaluru,Electronic City,16.194082,79.049934,4.43,4.2
2912,Bus Stop,Restaurant_2912,Bengaluru,Electronic City,12.018448,79.494933,8.81,3.8
2913,Park,Park_2913,Bengaluru,Whitefield,14.115409,72.017117,3.28,4.8
2914,Airport,Metro_2914,Mumbai,Andheri,18.635392,76.636545,1.04,4.9
2915,Airport,Restaurant_2915,Hyderabad,Gachibowli,17.200424,78.248135,8.53,4.7
2916,Airport,Restaurant_2916,Chennai,Anna Nagar,13.85609,78.324922,9.32,4.1
2917,Mall,Hospital_2917,Hyderabad,Miyapur,15.336638,77.253158,1.86,4.9
2918,Park,Mall_2918,Mumbai,Bandra,14.069223,73.923596,5.76,3.0
2919,Airport,Restaurant_2919,Mumbai,Andheri,15.56326,79.245249,8.01,3.2
2920,Restaurant,Metro_2920,Bengaluru,Indiranagar,13.41494,74.130731,2.78,4.2
2921,College,Metro_2921,Pune,Hinjewadi,16.721045,79.249856,0.14,4.7
2922,Restaurant,Restaurant_2922,Mumbai,Thane,17.694314,77.774447,2.21,4.6
2923,Mall,Metro_2923,Chennai,Velachery,16.425022,79.718034,2.02,3.9
2924,Airport,Restaurant_2924,Mumbai,Bandra,12.21743,74.97229,7.32,4.2
2925,Bus Stop,Metro_2925,Hyderabad,Banjara Hills,13.468623,79.242007,0.9,3.6
2926,Bus Stop,Bus Stop_2926,Mumbai,Thane,15.376999,75.382385,9.37,4.5
2927,Mall,Metro_2927,Pune,Wakad,12.749665,77.815847,2.72,3.7
2928,Restaurant,Mall_2928,Hyderabad,Banjara Hills,18.699455,74.429271,3.16,3.2
2929,Restaurant,Mall_2929,Bengaluru,Whitefield,13.55577,73.435318,4.92,4.8
2930,Airport,Hospital_2930,Chennai,Velachery,17.528105,74.969268,4.02,3.7
2931,School,Park_2931,Mumbai,Andheri,12.446929,78.157796,2.96,4.4
2932,Metro,Metro_2932,Pune,Baner,14.497622,77.654919,2.92,4.6
2933,Metro,Restaurant_2933,Mumbai,Powai,13.373819,76.462593,5.37,4.9
2934,School,Metro_2934,Bengaluru,Electronic City,15.45801,77.828476,7.07,3.2
2935,Hospital,Restaurant_2935,Chennai,OMR,15.70355,78.055057,0.8,3.2
2936,College,Metro_2936,Bengaluru,Electronic City,14.663012,75.526423,5.29,4.7
2937,Metro,School_2937,Hyderabad,Kukatpally,15.818099,78.858952,6.4,3.6
2938,College,Hospital_2938,Chennai,OMR,17.713146,75.138217,1.53,4.9
2939,Mall,Mall_2939,Hyderabad,Jubilee Hills,12.702945,77.790469,9.81,4.1
2940,College,Airport_2940,Chennai,OMR,17.053829,77.316884,4.94,3.0
2941,Bus Stop,Airport_2941,Pune,Kharadi,17.722157,76.299571,8.23,3.8
2942,College,Metro_2942,Bengaluru,Whitefield,12.443528,77.882337,9.16,4.0
2943,Restaurant,Hospital_2943,Pune,Hinjewadi,17.283698,73.240828,2.26,4.9
2944,Park,College_2944,Bengaluru,HSR Layout,15.986673,74.382172,7.78,4.2
2945,College,Hospital_2945,Chennai,Anna Nagar,14.924187,74.454214,9.19,3.3
2946,Bus Stop,Hospital_2946,Bengaluru,Indiranagar,18.06727,75.896841,1.03,4.0
2947,Airport,Hospital_2947,Mumbai,Andheri,16.096946,76.216037,3.33,4.3
2948,Airport,Restaurant_2948,Mumbai,Andheri,17.310609,75.761354,2.23,4.2
2949,College,Park_2949,Hyderabad,Miyapur,14.68394,77.918712,8.75,3.4
2950,Restaurant,Airport_2950,Chennai,OMR,13.8315,79.18785,3.72,3.9
2951,Mall,Metro_2951,Chennai,OMR,14.952269,74.166327,5.5,4.3
2952,Restaurant,Mall_2952,Chennai,OMR,18.268008,77.022589,5.02,3.5
2953,College,Airport_2953,Pune,Hinjewadi,18.183433,72.641577,4.32,3.6
2954,Hospital,Airport_2954,Mumbai,Thane,13.782508,76.35531,5.16,3.2
2955,Bus Stop,Hospital_2955,Bengaluru,Whitefield,12.853525,79.454245,2.68,3.4
2956,College,College_2956,Hyderabad,Banjara Hills,16.41358,79.470203,9.49,4.6
2957,Hospital,Mall_2957,Mumbai,Andheri,18.799141,79.573472,0.96,4.1
2958,Park,Metro_2958,Pune,Kharadi,12.147491,73.36679,1.57,3.9
2959,Restaurant,Hospital_2959,Chennai,Adyar,13.821596,78.554639,8.57,3.1
2960,Bus Stop,Airport_2960,Mumbai,Bandra,12.795406,74.964866,6.71,3.1
2961,School,Airport_2961,Chennai,Adyar,18.537332,74.225072,2.4,3.2
2962,School,College_2962,Mumbai,Powai,12.965625,74.867131,0.28,4.6
2963,Park,School_2963,Mumbai,Powai,14.195049,76.465752,9.79,3.3
2964,Mall,Restaurant_2964,Pune,Hinjewadi,18.346991,78.903993,5.17,4.3
2965,Mall,Airport_2965,Hyderabad,Miyapur,12.323848,78.435198,3.86,4.7
2966,Metro,Mall_2966,Chennai,Velachery,13.938468,73.458132,0.42,3.6
2967,School,School_2967,Mumbai,Thane,16.769054,74.369938,6.41,3.2
2968,Restaurant,Restaurant_2968,Hyderabad,Jubilee Hills,14.300563,73.707096,8.06,4.0
2969,College,Bus Stop_2969,Bengaluru,HSR Layout,16.611554,73.72432,8.28,3.8
2970,Bus Stop,Hospital_2970,Mumbai,Thane,17.050459,77.506925,1.22,4.3
2971,School,Airport_2971,Pune,Hinjewadi,18.146438,72.421083,3.72,4.5
2972,Park,Park_2972,Bengaluru,Indiranagar,13.831489,78.698419,2.57,3.7
2973,Airport,Restaurant_2973,Bengaluru,HSR Layout,12.495346,75.36264,5.15,3.7
2974,Bus Stop,School_2974,Pune,Kharadi,14.101533,77.014491,4.78,4.6
2975,Mall,Mall_2975,Hyderabad,Jubilee Hills,14.056813,78.837242,9.92,4.9
2976,Metro,School_2976,Pune,Wakad,16.477889,73.624594,5.14,4.0
2977,Park,Park_2977,Pune,Hinjewadi,13.257939,79.395567,0.39,3.8
2978,Airport,Restaurant_2978,Mumbai,Andheri,18.033528,75.102392,5.01,4.0
2979,College,Airport_2979,Hyderabad,Banjara Hills,16.989168,79.90838,1.38,4.0
2980,Metro,College_2980,Mumbai,Andheri,17.745556,79.050554,9.14,3.0
2981,Hospital,Mall_2981,Chennai,Velachery,16.703728,78.243991,3.46,4.4
2982,Metro,Hospital_2982,Pune,Kharadi,16.548075,78.912818,3.0,3.2
2983,Mall,Restaurant_2983,Bengaluru,Electronic City,16.933866,76.8543,3.97,4.6
2984,College,Airport_2984,Hyderabad,Banjara Hills,17.275493,79.967669,4.1,3.6
2985,Metro,Metro_2985,Bengaluru,HSR Layout,12.169526,78.81429,5.09,4.6
2986,Airport,Metro_2986,Mumbai,Powai,15.291089,73.601543,3.57,3.4
2987,Bus Stop,Bus Stop_2987,Mumbai,Andheri,17.175584,79.72772,7.11,3.5
2988,School,Hospital_2988,Chennai,Adyar,15.946731,76.769635,6.33,4.3
2989,Bus Stop,Bus Stop_2989,Pune,Baner,12.90305,77.00622,5.32,4.0
2990,Restaurant,Hospital_2990,Hyderabad,Gachibowli,15.274082,78.946112,3.9,4.4
2991,Park,Hospital_2991,Hyderabad,Jubilee Hills,13.500225,77.914971,1.98,4.1
2992,Bus Stop,School_2992,Hyderabad,Banjara Hills,18.911078,72.90562,5.24,3.1
2993,School,Bus Stop_2993,Chennai,Velachery,13.33452,77.612554,4.65,4.1
2994,Hospital,Bus Stop_2994,Chennai,Velachery,18.131862,75.887247,2.64,4.6
2995,Mall,Restaurant_2995,Hyderabad,Gachibowli,16.385485,72.340666,5.51,4.8
2996,Restaurant,Bus Stop_2996,Hyderabad,Miyapur,16.908479,77.061514,5.56,3.9
2997,Restaurant,Hospital_2997,Pune,Hinjewadi,16.595247,79.412698,2.17,4.6
2998,Restaurant,Bus Stop_2998,Bengaluru,HSR Layout,18.205956,78.583208,4.78,4.0
2999,Park,Metro_2999,Bengaluru,HSR Layout,15.755703,79.039717,6.58,3.7
3000,Hospital,Airport_3000,Mumbai,Powai,12.671685,79.517395,2.87,3.9
3001,School,Metro_3001,Hyderabad,Miyapur,14.028122,76.595585,0.45,4.0
3002,Restaurant,Metro_3002,Hyderabad,Jubilee Hills,13.939879,78.686864,7.57,3.5
3003,Restaurant,Hospital_3003,Chennai,Anna Nagar,15.975301,73.535174,4.13,5.0
3004,Metro,Airport_3004,Pune,Wakad,12.719614,77.319637,2.49,4.0
3005,College,Hospital_3005,Hyderabad,Kukatpally,15.707128,76.345666,1.51,3.3
3006,Park,Park_3006,Mumbai,Thane,17.52601,74.582918,3.77,3.1
3007,Park,Restaurant_3007,Chennai,Velachery,15.739376,75.503528,8.03,4.6
3008,Airport,Bus Stop_3008,Chennai,Anna Nagar,18.267394,79.29254,8.48,4.9
3009,Park,Bus Stop_3009,Hyderabad,Kondapur,16.546079,77.935729,4.51,3.1
3010,Hospital,Hospital_3010,Pune,Hinjewadi,12.336412,78.408817,6.56,3.8
3011,Restaurant,School_3011,Pune,Hinjewadi,12.640191,76.596347,2.1,3.1
3012,Park,Hospital_3012,Chennai,Adyar,16.052185,75.283295,0.88,3.1
3013,Bus Stop,Airport_3013,Pune,Hinjewadi,12.051932,78.0354,6.8,3.1
3014,School,Park_3014,Pune,Hinjewadi,14.911133,77.75274,0.81,3.8
3015,Park,Mall_3015,Bengaluru,HSR Layout,18.463738,78.091695,9.48,4.0
3016,Hospital,Hospital_3016,Mumbai,Bandra,16.480303,79.393132,7.77,3.6
3017,Bus Stop,Restaurant_3017,Bengaluru,Indiranagar,18.413444,72.71924,6.59,3.6
3018,Mall,Bus Stop_3018,Hyderabad,Kukatpally,14.131078,78.879074,6.72,3.8
3019,Hospital,Restaurant_3019,Pune,Hinjewadi,13.702639,79.534035,6.44,3.2
3020,Bus Stop,Airport_3020,Bengaluru,Electronic City,12.824706,75.234566,0.15,4.7
3021,Bus Stop,Hospital_3021,Hyderabad,Banjara Hills,18.728209,75.335884,7.54,3.7
3022,Bus Stop,Park_3022,Hyderabad,Kondapur,17.616463,73.191726,2.12,3.8
3023,College,Park_3023,Chennai,Adyar,15.924723,73.319225,1.57,3.7
3024,Hospital,College_3024,Bengaluru,Whitefield,12.378643,77.823866,4.99,5.0
3025,Hospital,Restaurant_3025,Mumbai,Bandra,15.381775,72.198774,4.93,3.8
3026,College,School_3026,Mumbai,Powai,18.240574,79.236435,2.27,3.8
3027,Mall,School_3027,Pune,Wakad,18.101815,72.408567,7.19,4.4
3028,Restaurant,School_3028,Hyderabad,Miyapur,14.289535,78.092243,0.74,4.9
3029,Mall,Hospital_3029,Mumbai,Powai,17.100364,73.001577,7.07,3.1
3030,Airport,Hospital_3030,Pune,Kharadi,17.175814,76.914049,5.77,3.8
3031,Park,School_3031,Mumbai,Andheri,12.340882,77.753699,9.71,3.8
3032,Hospital,School_3032,Mumbai,Thane,16.762364,78.149811,6.59,3.9
3033,Restaurant,Metro_3033,Bengaluru,Indiranagar,16.420021,73.010657,5.07,4.6
3034,Mall,College_3034,Bengaluru,HSR Layout,15.45774,72.485267,9.82,4.4
3035,Mall,Airport_3035,Mumbai,Powai,16.130241,73.009659,0.79,3.0
3036,School,Mall_3036,Mumbai,Powai,12.041429,74.557094,3.49,4.5
3037,Park,Mall_3037,Bengaluru,Indiranagar,17.441637,74.213366,8.25,3.6
3038,School,Mall_3038,Mumbai,Bandra,12.324163,76.496352,7.11,4.6
3039,Metro,School_3039,Bengaluru,HSR Layout,17.078097,78.960279,7.25,4.9
3040,Metro,Park_3040,Chennai,Adyar,17.7025,73.045845,4.76,4.9
3041,Restaurant,Hospital_3041,Chennai,Adyar,12.23605,76.637086,0.76,3.1
3042,Bus Stop,Metro_3042,Pune,Wakad,18.545347,73.865337,0.85,4.5
3043,Metro,Hospital_3043,Hyderabad,Madhapur,18.29006,76.891155,5.48,4.0
3044,Hospital,Park_3044,Mumbai,Thane,17.889641,77.829196,9.55,3.1
3045,Mall,School_3045,Chennai,OMR,12.839348,74.84539,8.98,4.1
3046,Mall,Airport_3046,Bengaluru,Electronic City,15.203882,72.767315,7.11,3.6
3047,College,Bus Stop_3047,Bengaluru,Electronic City,18.881294,76.21741,7.11,4.4
3048,School,College_3048,Chennai,Adyar,17.461347,74.858921,5.1,3.1
3049,Airport,Airport_3049,Mumbai,Thane,17.812927,73.027502,5.34,3.0
3050,Metro,Metro_3050,Pune,Kharadi,16.448552,79.566365,8.3,4.9
3051,Bus Stop,Hospital_3051,Chennai,Anna Nagar,16.258864,79.712242,1.0,4.4
3052,Park,Airport_3052,Mumbai,Thane,15.019105,73.140939,7.63,3.0
3053,Airport,Hospital_3053,Bengaluru,HSR Layout,12.933479,76.773438,4.57,4.7
3054,Hospital,Mall_3054,Mumbai,Bandra,18.617152,75.81981,0.59,4.8
3055,Hospital,Hospital_3055,Pune,Wakad,15.415348,73.204517,1.7,4.8
3056,Airport,Restaurant_3056,Mumbai,Thane,12.195838,78.448924,6.88,3.6
3057,College,Park_3057,Chennai,OMR,16.993692,75.695152,9.76,3.5
3058,Metro,Bus Stop_3058,Mumbai,Powai,17.64771,78.465298,0.91,4.5
3059,Metro,Metro_3059,Pune,Wakad,17.035827,77.612998,8.9,4.5
3060,Hospital,Park_3060,Hyderabad,Gachibowli,15.186808,73.479758,9.24,3.6
