Property_ID,City,Locality,Latitude,Longitude,Property_Type,Area_sqft,Bedrooms,Bathrooms,Floor,Parking,Furnishing,Age,Investment_Score,Risk_Score,Price_INR
846,Bengaluru,Whitefield,16.845456,78.303815,Apartment,693,2,1,11,No,Unfurnished,2,81,75,3744279
847,Chennai,OMR,15.542286,78.896254,Independent House,3647,1,1,17,No,Fully,15,92,79,32483829
848,Pune,Wakad,12.970554,72.263866,Apartment,3241,4,3,24,No,Semi,10,70,24,16636053
849,Hyderabad,Kondapur,12.952705,74.469655,Independent House,3360,4,3,0,No,Fully,5,70,84,36294720
850,Pune,Hinjewadi,17.778963,75.472391,Villa,2452,3,2,20,No,Fully,20,80,89,20170152
851,Bengaluru,Whitefield,12.604264,78.510339,Independent House,2749,4,3,6,No,Semi,7,53,11,22775465
852,Mumbai,Bandra,16.078696,74.27702,Villa,4533,4,3,7,Yes,Semi,17,68,44,37805220
853,Hyderabad,Banjara Hills,17.233615,79.56004,Plot,3576,3,2,2,No,Fully,18,93,69,29752320
854,Pune,Kharadi,16.060847,74.892652,Villa,4814,3,2,6,Yes,Fully,15,59,68,27208728
855,Chennai,Velachery,16.122422,74.519086,Villa,2775,3,2,1,No,Fully,11,75,76,24647550
856,Bengaluru,Whitefield,15.412233,75.919457,Villa,3239,3,2,12,Yes,Unfurnished,19,55,5,47467545
857,Mumbai,Bandra,15.463351,77.443351,Villa,1456,1,1,20,No,Semi,12,78,75,12940928
858,Chennai,Velachery,14.347374,76.076838,Plot,2749,1,1,23,No,Fully,5,76,40,37127994
859,Chennai,OMR,15.619547,74.9071,Independent House,1571,2,1,7,Yes,Unfurnished,23,64,96,14624439
860,Bengaluru,HSR Layout,18.387586,72.520157,Plot,850,2,1,21,Yes,Unfurnished,17,57,39,12633550
861,Bengaluru,Indiranagar,16.236962,78.479754,Apartment,1537,3,2,16,No,Semi,14,69,6,8012381
862,Mumbai,Powai,15.493982,73.969313,Apartment,4974,3,2,17,No,Semi,6,99,92,56052006
863,Mumbai,Powai,14.01758,79.586226,Plot,978,5,4,14,Yes,Semi,17,82,11,11161914
864,Bengaluru,Indiranagar,12.539232,74.913117,Independent House,3595,3,2,13,No,Fully,19,53,7,14937225
865,Mumbai,Thane,18.910489,79.102814,Apartment,843,2,1,22,No,Unfurnished,7,68,65,7789320
866,Bengaluru,Whitefield,14.453799,79.224745,Plot,3306,2,1,3,No,Semi,7,61,5,47897328
867,Chennai,Adyar,13.336055,75.431501,Apartment,2550,5,4,21,No,Fully,20,84,42,21170100
868,Pune,Wakad,12.140874,73.932459,Independent House,942,3,2,18,Yes,Unfurnished,5,58,43,9197688
869,Mumbai,Powai,12.797058,77.781132,Independent House,3277,1,1,24,No,Fully,21,80,52,18895182
870,Mumbai,Andheri,17.851331,79.045978,Villa,1998,1,1,13,Yes,Fully,23,77,59,13074912
871,Bengaluru,HSR Layout,13.701014,77.90089,Independent House,2097,2,1,23,Yes,Semi,12,97,86,21890583
872,Hyderabad,Madhapur,14.568686,77.686152,Independent House,1071,5,4,12,Yes,Unfurnished,29,64,96,13866237
873,Bengaluru,HSR Layout,14.950078,79.214258,Villa,4809,5,4,6,Yes,Unfurnished,11,75,10,55457388
874,Chennai,Anna Nagar,13.854709,73.99553,Apartment,4894,3,2,11,Yes,Semi,6,68,28,26373766
875,Pune,Hinjewadi,12.552533,72.606476,Villa,1436,5,4,13,No,Semi,21,52,30,17491916
876,Bengaluru,Electronic City,16.712823,79.903535,Independent House,2932,3,2,6,Yes,Unfurnished,6,89,36,33800096
877,Chennai,Anna Nagar,17.200457,76.817752,Villa,2472,1,1,13,Yes,Unfurnished,5,72,19,22025520
878,Mumbai,Thane,18.969584,79.733653,Apartment,4888,3,2,20,Yes,Unfurnished,12,95,88,38160616
879,Mumbai,Thane,15.767858,79.354678,Villa,1889,5,4,4,No,Semi,27,84,67,18291187
880,Hyderabad,Jubilee Hills,12.112443,73.55576,Plot,2653,2,1,21,No,Semi,26,70,60,21351344
881,Chennai,Velachery,12.089154,73.807679,Independent House,2019,3,2,3,Yes,Unfurnished,15,81,68,27418020
882,Chennai,Adyar,15.460052,73.950863,Plot,4021,3,2,14,Yes,Semi,27,51,82,25010620
883,Bengaluru,Indiranagar,13.880458,77.489402,Apartment,1956,5,4,21,Yes,Fully,12,93,39,9842592
884,Mumbai,Andheri,16.028672,73.491468,Plot,4946,5,4,16,No,Fully,10,72,52,39840030
885,Bengaluru,Indiranagar,14.983067,77.572862,Villa,1121,3,2,5,Yes,Semi,25,90,35,15389088
886,Chennai,Adyar,12.661375,75.448172,Independent House,4517,4,3,8,No,Semi,17,70,22,51331188
887,Bengaluru,Electronic City,16.789977,73.869408,Independent House,2090,3,2,2,No,Semi,23,75,84,17953100
888,Pune,Hinjewadi,13.992288,76.334158,Independent House,1130,3,2,16,Yes,Semi,15,63,98,10484140
889,Bengaluru,Indiranagar,15.616747,78.214053,Independent House,2276,3,2,4,Yes,Fully,5,64,90,30084168
890,Mumbai,Thane,15.094958,72.420417,Independent House,1191,5,4,4,Yes,Semi,2,74,71,12544803
891,Bengaluru,Whitefield,17.878971,73.36585,Independent House,2484,1,1,9,Yes,Semi,15,82,41,16528536
892,Chennai,Adyar,17.839251,74.382967,Plot,4127,2,1,13,No,Unfurnished,9,88,100,34390291
893,Mumbai,Bandra,18.38299,73.501605,Plot,1077,2,1,6,Yes,Semi,28,74,22,5099595
894,Bengaluru,Electronic City,13.993928,72.447198,Apartment,699,4,3,18,No,Fully,25,83,79,6785892
895,Chennai,Velachery,13.975326,73.332087,Villa,4850,1,1,9,Yes,Unfurnished,19,94,91,36040350
896,Hyderabad,Kondapur,14.021258,74.806352,Independent House,821,4,3,8,Yes,Semi,27,75,53,4042604
897,Mumbai,Bandra,15.809161,74.257006,Villa,2084,5,4,23,Yes,Unfurnished,4,64,83,14617176
898,Chennai,Adyar,14.932076,78.167806,Independent House,2562,1,1,25,Yes,Unfurnished,20,80,6,34415346
899,Mumbai,Bandra,16.74416,76.196783,Apartment,4251,1,1,8,Yes,Unfurnished,30,72,37,55569072
900,Chennai,Anna Nagar,18.524871,74.796622,Apartment,4407,1,1,5,No,Unfurnished,6,56,34,29103828
901,Mumbai,Bandra,16.074696,76.692319,Villa,809,5,4,19,Yes,Fully,28,94,31,11054176
902,Hyderabad,Miyapur,15.123352,75.357052,Villa,4295,3,2,9,No,Semi,9,59,23,41382325
903,Bengaluru,Indiranagar,12.684099,75.52106,Apartment,4203,1,1,25,No,Fully,9,81,40,31841928
904,Pune,Wakad,17.505335,75.290334,Independent House,3104,2,1,21,Yes,Unfurnished,20,98,53,29429024
905,Chennai,OMR,15.902501,72.379388,Apartment,949,2,1,23,Yes,Unfurnished,30,81,99,4504903
906,Hyderabad,Miyapur,16.919659,73.583475,Independent House,4594,3,2,1,Yes,Fully,10,71,95,47456020
907,Mumbai,Bandra,18.219707,72.3175,Villa,4190,2,1,16,No,Semi,22,96,85,43228230
908,Mumbai,Andheri,12.817883,73.830059,Independent House,4194,1,1,21,Yes,Fully,12,70,4,48176478
909,Mumbai,Thane,13.254143,75.727301,Independent House,3567,4,3,7,Yes,Semi,13,61,85,25179453
910,Pune,Baner,17.737883,73.388497,Independent House,1792,4,3,18,Yes,Fully,1,79,1,13956096
911,Mumbai,Powai,18.22815,77.20792,Plot,2629,5,4,21,Yes,Fully,29,78,76,16991227
912,Hyderabad,Miyapur,16.532625,74.24827,Villa,2940,1,1,22,No,Unfurnished,25,84,1,16831500
913,Bengaluru,Whitefield,13.247112,75.873429,Independent House,1156,4,3,0,No,Unfurnished,20,81,1,6878200
914,Mumbai,Bandra,12.90116,72.264757,Plot,2191,3,2,11,Yes,Fully,25,84,2,10372194
915,Pune,Baner,16.706145,73.077534,Apartment,1032,1,1,2,No,Unfurnished,17,84,19,10290072
916,Bengaluru,Whitefield,14.555585,72.253709,Independent House,3737,1,1,17,No,Fully,19,82,18,53936121
917,Pune,Hinjewadi,16.649882,77.390476,Villa,3302,3,2,8,No,Semi,14,87,78,33667192
918,Chennai,OMR,12.496376,72.349464,Apartment,757,3,2,4,No,Unfurnished,17,70,56,9908373
919,Pune,Hinjewadi,13.39582,73.944738,Independent House,3691,5,4,7,No,Semi,1,69,19,23659310
920,Mumbai,Andheri,16.053908,77.024988,Independent House,3772,2,1,9,Yes,Fully,20,94,33,15212476
921,Hyderabad,Miyapur,18.423998,76.700405,Plot,4540,4,3,4,No,Unfurnished,5,77,1,33659560
922,Mumbai,Thane,12.485226,76.701203,Independent House,4487,4,3,11,Yes,Fully,11,93,63,61826373
923,Pune,Wakad,13.910503,76.250408,Independent House,2977,4,3,17,Yes,Semi,3,86,4,19136156
924,Pune,Baner,14.153765,77.410573,Apartment,4716,1,1,23,Yes,Semi,21,91,57,25456968
925,Chennai,OMR,14.821179,77.913426,Villa,3706,4,3,20,No,Fully,0,86,90,42937716
926,Bengaluru,HSR Layout,15.295472,72.183122,Apartment,3549,4,3,5,No,Unfurnished,13,60,96,46307352
927,Pune,Wakad,14.867199,73.757231,Villa,1452,2,1,7,No,Semi,26,53,92,7434240
928,Mumbai,Andheri,14.804258,78.610962,Apartment,630,1,1,18,No,Unfurnished,9,64,59,4231080
929,Hyderabad,Jubilee Hills,16.292745,76.322473,Independent House,1096,1,1,11,Yes,Semi,11,91,57,10031688
930,Mumbai,Thane,15.260402,78.838364,Apartment,3434,1,1,23,No,Fully,22,57,12,33203346
931,Chennai,Velachery,12.279829,79.833163,Independent House,4273,3,2,11,Yes,Unfurnished,16,94,86,53104844
932,Bengaluru,Whitefield,12.792951,78.3066,Apartment,2988,5,4,16,Yes,Unfurnished,24,80,42,17282592
933,Bengaluru,Whitefield,13.265957,74.462714,Apartment,898,5,4,13,No,Unfurnished,23,68,66,6339880
934,Bengaluru,HSR Layout,13.2939,76.234889,Independent House,4322,4,3,3,Yes,Unfurnished,24,85,23,32376102
935,Hyderabad,Kukatpally,18.753284,73.074743,Plot,3855,3,2,24,Yes,Unfurnished,4,95,90,34509960
936,Hyderabad,Madhapur,17.040801,79.523825,Apartment,648,2,1,19,No,Semi,30,77,24,5655096
937,Mumbai,Powai,15.845356,73.910839,Plot,4177,4,3,5,No,Unfurnished,2,57,18,22693641
938,Chennai,Adyar,18.280341,74.311446,Plot,2988,2,1,23,No,Semi,18,87,24,23539464
939,Chennai,Velachery,17.396048,75.308959,Independent House,1838,1,1,19,No,Unfurnished,8,86,9,15806800
940,Pune,Wakad,18.85808,75.052763,Plot,2596,4,3,4,No,Semi,13,77,37,23732632
941,Mumbai,Thane,17.330886,78.984559,Independent House,1953,1,1,4,Yes,Semi,27,54,12,8683038
942,Chennai,OMR,13.032543,75.006092,Apartment,4041,3,2,11,No,Fully,23,54,73,29620530
943,Chennai,Adyar,15.234271,74.87721,Villa,1900,1,1,1,Yes,Semi,26,86,43,11935800
944,Pune,Baner,15.806722,76.657005,Apartment,2889,4,3,10,Yes,Semi,23,87,58,34113312
945,Pune,Baner,15.322067,76.423768,Independent House,3509,5,4,3,Yes,Semi,11,94,16,36497109
946,Hyderabad,Gachibowli,18.277738,76.266238,Independent House,695,4,3,22,Yes,Unfurnished,22,72,43,8788275
947,Hyderabad,Gachibowli,14.686669,78.076435,Apartment,4174,1,1,16,Yes,Unfurnished,4,63,95,24334420
948,Mumbai,Andheri,17.91609,77.766413,Plot,1040,4,3,22,No,Unfurnished,12,68,48,7931040
949,Pune,Hinjewadi,16.107633,75.844108,Independent House,4513,5,4,17,No,Semi,24,88,23,44240939
950,Pune,Hinjewadi,13.69745,75.687831,Independent House,2845,3,2,0,Yes,Semi,23,90,34,16472550
951,Chennai,Adyar,16.484584,79.55047,Villa,4825,2,1,4,No,Semi,21,87,19,43864075
952,Mumbai,Thane,15.148638,75.551963,Apartment,2330,5,4,22,No,Semi,24,76,86,23978030
953,Bengaluru,HSR Layout,12.490743,72.301738,Independent House,983,5,4,0,Yes,Semi,22,79,88,10928011
954,Chennai,Velachery,14.02654,74.818456,Villa,1156,4,3,25,Yes,Fully,0,91,3,16802460
955,Hyderabad,Gachibowli,14.61965,77.4,Plot,1528,2,1,25,No,Semi,19,57,22,12176632
956,Pune,Hinjewadi,13.373129,79.162551,Villa,1186,5,4,4,No,Unfurnished,24,54,24,11525548
957,Hyderabad,Kukatpally,15.741443,73.417899,Apartment,3321,1,1,2,No,Semi,4,99,57,39011787
958,Mumbai,Powai,12.374734,76.899158,Apartment,4208,5,4,25,No,Fully,4,74,1,41499296
959,Pune,Kharadi,17.634722,74.749257,Plot,3616,1,1,23,Yes,Fully,7,87,7,19707200
960,Pune,Kharadi,14.095921,76.997747,Apartment,517,2,1,23,No,Fully,10,83,95,4792073
961,Pune,Hinjewadi,17.11068,72.30686,Villa,3305,3,2,9,Yes,Semi,30,51,48,17090155
962,Pune,Hinjewadi,17.993962,73.073313,Villa,788,2,1,2,No,Semi,9,86,21,9924860
963,Chennai,Anna Nagar,13.299874,75.979941,Apartment,3347,3,2,4,No,Unfurnished,30,89,57,46754243
964,Pune,Wakad,18.926844,75.838187,Apartment,1459,4,3,19,No,Fully,14,55,55,6254733
965,Chennai,OMR,14.347243,78.682665,Independent House,745,5,4,2,Yes,Unfurnished,2,66,19,8185315
966,Chennai,Adyar,16.543622,72.685103,Plot,4605,2,1,18,No,Unfurnished,10,82,41,64354875
967,Hyderabad,Jubilee Hills,12.251524,75.297199,Plot,638,5,4,9,Yes,Semi,30,62,11,9447504
968,Chennai,OMR,15.754013,79.060903,Villa,1588,3,2,6,No,Fully,7,81,3,11452656
969,Chennai,OMR,14.028184,74.493541,Independent House,3081,5,4,19,No,Fully,9,90,23,14366703
970,Hyderabad,Kukatpally,18.588909,75.557697,Independent House,1951,5,4,9,Yes,Semi,21,80,53,8879001
971,Bengaluru,Whitefield,17.875684,76.728922,Independent House,612,1,1,10,Yes,Semi,6,71,9,2955960
972,Pune,Hinjewadi,17.720075,77.886414,Plot,3455,2,1,0,Yes,Unfurnished,21,69,61,38844565
973,Chennai,Velachery,14.414891,78.107597,Apartment,3289,4,3,12,No,Semi,16,88,30,40878981
974,Mumbai,Powai,13.123455,72.301037,Apartment,1458,4,3,8,No,Unfurnished,14,100,22,6304392
975,Chennai,Adyar,15.09401,73.407858,Independent House,4449,2,1,18,No,Fully,14,50,55,38813076
976,Hyderabad,Jubilee Hills,18.614236,79.922549,Plot,691,4,3,15,Yes,Fully,30,96,99,4566819
977,Pune,Hinjewadi,15.413873,73.583793,Independent House,686,2,1,23,Yes,Semi,9,55,9,7849898
978,Chennai,OMR,15.521346,79.548241,Plot,4805,1,1,20,Yes,Unfurnished,22,54,54,56117595
979,Hyderabad,Miyapur,14.025919,76.693129,Plot,2306,1,1,15,No,Unfurnished,9,62,6,23874018
980,Bengaluru,Indiranagar,17.771196,76.734432,Apartment,1512,5,4,7,No,Unfurnished,4,66,94,6581736
981,Chennai,Anna Nagar,15.869907,72.585018,Independent House,1776,1,1,3,No,Semi,12,99,62,12961248
982,Chennai,Adyar,12.794834,79.681476,Independent House,4260,2,1,3,No,Semi,24,76,73,47452140
983,Pune,Wakad,18.917831,73.468813,Independent House,2035,5,4,10,Yes,Unfurnished,6,80,19,8665030
984,Hyderabad,Banjara Hills,13.147979,76.770297,Villa,2026,5,4,4,No,Unfurnished,5,69,42,21254766
985,Hyderabad,Gachibowli,13.924544,73.248752,Apartment,4933,3,2,23,Yes,Fully,27,51,78,26490210
986,Bengaluru,Electronic City,14.24372,78.880553,Villa,3375,1,1,16,No,Semi,11,94,51,18346500
987,Pune,Kharadi,17.203843,76.360443,Independent House,1417,4,3,23,No,Semi,6,57,92,12320815
988,Hyderabad,Banjara Hills,14.551781,79.712173,Plot,4361,2,1,7,Yes,Unfurnished,3,87,93,56274344
989,Bengaluru,Electronic City,16.926024,77.469422,Plot,4964,4,3,16,No,Unfurnished,8,58,3,40704800
990,Mumbai,Bandra,14.369464,76.932679,Villa,1089,4,3,12,No,Unfurnished,29,54,29,10063449
991,Pune,Kharadi,18.011407,78.146845,Plot,2939,2,1,10,Yes,Fully,12,95,76,34433324
992,Hyderabad,Madhapur,14.90179,78.410809,Villa,2800,3,2,2,Yes,Unfurnished,0,59,8,38827600
993,Chennai,Anna Nagar,15.256544,74.737435,Plot,2271,3,2,18,Yes,Unfurnished,18,78,15,29282274
994,Hyderabad,Kukatpally,14.669404,74.771087,Apartment,3594,4,3,14,No,Semi,21,69,54,20705034
995,Hyderabad,Gachibowli,12.195202,76.702266,Independent House,822,4,3,21,Yes,Fully,20,85,29,10814232
996,Mumbai,Andheri,18.060153,74.124711,Independent House,2199,5,4,18,No,Fully,26,91,93,30746418
997,Chennai,Anna Nagar,17.0999,78.612649,Villa,2347,3,2,11,Yes,Fully,17,90,27,31961446
998,Bengaluru,HSR Layout,13.364312,74.580933,Plot,817,2,1,25,No,Unfurnished,17,94,8,4230426
999,Mumbai,Thane,14.96779,77.380101,Independent House,3558,4,3,6,No,Fully,7,99,44,31516764
1000,Chennai,OMR,15.664529,77.367636,Independent House,4672,5,4,16,Yes,Fully,17,57,18,23743104
1001,Mumbai,Bandra,16.762207,73.833958,Apartment,3127,4,3,2,No,Fully,10,99,2,15087775
1002,Mumbai,Bandra,15.717007,75.457936,Villa,2391,3,2,24,Yes,Unfurnished,26,55,20,26422941
1003,Bengaluru,HSR Layout,18.605041,79.542928,Plot,1034,1,1,8,No,Unfurnished,22,88,86,12916728
1004,Hyderabad,Jubilee Hills,17.89621,72.293943,Villa,2384,4,3,8,No,Fully,5,64,26,26347968
1005,Chennai,Velachery,13.299689,78.739801,Independent House,3839,5,4,3,No,Semi,2,65,13,52682597
1006,Bengaluru,Whitefield,12.392983,76.467826,Plot,4991,4,3,12,Yes,Unfurnished,19,83,50,51616922
1007,Bengaluru,Electronic City,16.458241,79.271608,Plot,3889,3,2,6,Yes,Semi,16,80,10,45524634
1008,Chennai,Velachery,12.42319,79.798147,Apartment,4425,5,4,15,No,Unfurnished,28,73,69,58662225
1009,Hyderabad,Jubilee Hills,12.263165,79.640259,Plot,1462,5,4,14,Yes,Semi,22,94,62,12622908
1010,Chennai,Adyar,18.703471,72.250804,Independent House,4914,3,2,0,Yes,Unfurnished,29,52,25,31307094
1011,Bengaluru,HSR Layout,18.508922,79.248493,Villa,3828,5,4,11,Yes,Fully,1,75,30,21796632
1012,Mumbai,Bandra,18.368013,76.402066,Plot,1112,3,2,7,No,Semi,10,82,14,12994832
1013,Mumbai,Andheri,13.028889,74.620779,Independent House,2512,5,4,7,No,Fully,0,85,43,34911776
1014,Pune,Wakad,13.950655,79.356519,Plot,3857,3,2,2,Yes,Semi,22,82,15,17368071
1015,Bengaluru,HSR Layout,17.575995,75.61816,Plot,1934,5,4,4,No,Semi,21,82,25,23573526
1016,Pune,Hinjewadi,17.850863,76.125494,Independent House,3092,1,1,21,Yes,Unfurnished,21,66,96,26108848
1017,Bengaluru,HSR Layout,15.94835,74.750393,Apartment,4418,1,1,5,Yes,Semi,17,75,77,40928352
1018,Chennai,Adyar,14.023954,72.21737,Apartment,4425,2,1,17,Yes,Unfurnished,0,54,44,41962275
1019,Bengaluru,Indiranagar,18.244837,72.296076,Plot,2993,5,4,5,Yes,Unfurnished,21,94,36,28858506
1020,Bengaluru,Indiranagar,12.83146,75.809907,Apartment,3304,2,1,3,No,Semi,4,89,61,38065384
1021,Chennai,Adyar,18.999006,74.961662,Independent House,1605,3,2,8,Yes,Fully,0,54,25,20588940
1022,Hyderabad,Gachibowli,14.608967,72.872894,Villa,2525,5,4,24,Yes,Semi,17,70,69,14268775
1023,Mumbai,Bandra,17.58761,77.334484,Villa,4075,1,1,23,Yes,Fully,12,76,90,50627800
1024,Pune,Wakad,15.134051,78.949823,Villa,2098,1,1,5,Yes,Semi,25,52,94,20058978
1025,Hyderabad,Gachibowli,12.292061,75.698634,Apartment,2462,4,3,25,No,Semi,23,83,86,15114218
1026,Pune,Wakad,18.75644,74.263921,Plot,3266,5,4,10,No,Unfurnished,13,100,63,36442028
1027,Hyderabad,Kukatpally,12.70077,74.864038,Independent House,4289,2,1,12,Yes,Fully,10,55,28,57339641
1028,Pune,Hinjewadi,15.348792,76.884476,Apartment,889,1,1,0,No,Semi,6,56,76,4778375
1029,Chennai,Adyar,12.117296,77.460775,Plot,2915,4,3,19,No,Unfurnished,25,94,98,33085250
1030,Hyderabad,Kondapur,18.136121,73.091233,Independent House,2363,5,4,17,Yes,Fully,16,82,36,29048359
1031,Mumbai,Andheri,13.685831,73.499435,Apartment,1989,4,3,0,No,Unfurnished,27,57,51,17485299
1032,Bengaluru,Electronic City,15.335539,76.918465,Independent House,3150,2,1,25,Yes,Fully,30,68,48,28923300
1033,Pune,Wakad,13.089593,73.858009,Plot,4104,1,1,10,No,Semi,24,79,41,46921032
1034,Hyderabad,Kondapur,16.539146,77.274356,Independent House,3905,1,1,15,No,Semi,25,59,6,18091865
1035,Mumbai,Bandra,18.824217,72.776164,Independent House,963,2,1,15,Yes,Unfurnished,6,76,89,10666188
1036,Bengaluru,Whitefield,13.26845,74.25582,Villa,1933,3,2,15,No,Unfurnished,0,98,65,26300398
1037,Hyderabad,Jubilee Hills,14.952515,74.821363,Plot,4416,1,1,0,Yes,Unfurnished,26,77,85,59214144
1038,Pune,Baner,15.249306,78.257283,Villa,3108,1,1,18,Yes,Unfurnished,22,74,24,23111088
1039,Chennai,OMR,18.006958,77.995184,Plot,3493,5,4,4,No,Fully,23,55,82,41385064
1040,Pune,Hinjewadi,18.936944,79.358232,Villa,2668,5,4,4,No,Fully,4,57,2,20538264
1041,Mumbai,Thane,13.20391,76.847384,Plot,4177,5,4,18,Yes,Fully,28,90,84,40955485
1042,Mumbai,Thane,14.806365,75.966776,Plot,4624,3,2,1,No,Fully,0,72,8,22185952
1043,Chennai,Velachery,18.871,76.014939,Plot,4162,1,1,4,Yes,Unfurnished,25,91,52,34057646
1044,Mumbai,Bandra,16.444031,74.375869,Villa,4913,3,2,10,Yes,Fully,1,91,9,69278213
1045,Pune,Baner,14.737461,77.906638,Apartment,1254,5,4,1,No,Fully,2,96,30,18596820
1046,Hyderabad,Madhapur,16.254866,75.082245,Plot,1739,1,1,5,Yes,Unfurnished,21,91,66,13524203
1047,Pune,Wakad,18.329341,78.563151,Villa,4862,5,4,0,No,Semi,12,74,63,31029284
1048,Chennai,Anna Nagar,16.548746,72.585992,Villa,2627,3,2,9,Yes,Semi,22,89,93,17582511
1049,Hyderabad,Kukatpally,17.46369,73.775535,Plot,2503,1,1,0,No,Unfurnished,15,92,4,34746646
1050,Bengaluru,Indiranagar,13.4619,77.206947,Villa,602,3,2,5,No,Semi,13,68,80,6898920
1051,Hyderabad,Gachibowli,16.271129,72.186305,Villa,1461,5,4,25,Yes,Semi,28,93,48,18997383
1052,Hyderabad,Kukatpally,12.183945,79.390765,Plot,4778,1,1,22,Yes,Fully,26,80,99,45816242
1053,Bengaluru,Indiranagar,17.468629,77.810764,Plot,948,1,1,24,No,Unfurnished,30,80,72,7846596
1054,Pune,Baner,18.645791,75.970598,Independent House,4953,5,4,9,No,Unfurnished,1,78,72,71744205
1055,Chennai,Adyar,13.178347,74.053695,Plot,4619,2,1,1,No,Unfurnished,8,63,50,36868858
1056,Hyderabad,Kukatpally,14.505513,73.163194,Plot,3664,3,2,16,No,Semi,26,58,46,44081584
1057,Hyderabad,Kukatpally,18.753176,72.973524,Plot,3340,1,1,21,No,Fully,30,90,10,42321140
1058,Chennai,Anna Nagar,17.234881,77.091615,Villa,4147,2,1,2,Yes,Fully,0,88,29,59480421
1059,Bengaluru,Electronic City,18.264592,73.015232,Plot,2328,4,3,11,No,Fully,21,65,54,21364056
1060,Chennai,Anna Nagar,17.730167,73.538215,Apartment,584,1,1,5,No,Semi,21,61,76,7392272
1061,Bengaluru,Indiranagar,17.616361,78.09586,Apartment,833,1,1,23,Yes,Fully,11,79,93,5178761
1062,Chennai,Velachery,18.297035,72.659776,Apartment,3328,4,3,24,Yes,Unfurnished,0,83,42,33735936
1063,Chennai,OMR,14.887977,72.024046,Villa,1603,2,1,14,No,Unfurnished,21,55,11,15832831
1064,Chennai,Adyar,15.908906,76.671506,Apartment,3541,3,2,14,Yes,Semi,24,54,11,45328341
1065,Hyderabad,Miyapur,13.055794,74.675194,Independent House,4564,3,2,21,No,Fully,23,98,49,58834524
1066,Mumbai,Thane,12.64222,73.572399,Apartment,3895,2,1,22,No,Unfurnished,15,52,49,25629100
1067,Bengaluru,Whitefield,14.649201,73.641383,Villa,2508,4,3,19,No,Fully,17,69,6,21696708
1068,Pune,Hinjewadi,14.334896,78.324199,Independent House,4798,1,1,17,Yes,Semi,17,63,17,60258082
1069,Hyderabad,Jubilee Hills,16.119231,79.171307,Plot,1803,3,2,6,Yes,Fully,2,65,26,14616921
1070,Mumbai,Bandra,16.847122,74.233943,Independent House,3074,5,4,23,No,Unfurnished,15,68,57,16163092
1071,Pune,Hinjewadi,18.330634,77.018013,Independent House,1776,5,4,22,No,Unfurnished,30,80,63,23056032
1072,Bengaluru,Electronic City,15.723185,74.421179,Plot,1111,5,4,12,No,Fully,28,93,72,9154640
1073,Chennai,Adyar,18.606678,73.338097,Independent House,2467,5,4,4,No,Semi,0,62,55,17594644
1074,Hyderabad,Kondapur,17.412313,74.320731,Apartment,2326,3,2,21,Yes,Fully,12,88,91,13572210
1075,Chennai,OMR,15.806814,79.805204,Villa,1903,1,1,21,Yes,Semi,8,56,72,8422678
1076,Bengaluru,Electronic City,14.862876,74.805316,Independent House,4576,1,1,5,No,Unfurnished,29,99,80,48638304
1077,Hyderabad,Miyapur,16.287244,75.898945,Independent House,4532,5,4,17,Yes,Unfurnished,15,74,65,59133536
1078,Chennai,Adyar,18.646182,78.697653,Villa,2282,1,1,10,No,Unfurnished,23,91,14,29006502
1079,Chennai,OMR,15.207025,74.76066,Plot,2282,3,2,20,No,Fully,0,55,67,27091904
1080,Bengaluru,Indiranagar,17.208317,72.938344,Apartment,2412,2,1,21,Yes,Unfurnished,7,57,74,16252056
1081,Mumbai,Bandra,17.404844,76.333371,Plot,4156,1,1,25,Yes,Semi,13,90,48,17359612
1082,Chennai,OMR,14.047793,79.2319,Plot,4447,1,1,0,No,Unfurnished,8,62,3,21865899
1083,Mumbai,Thane,18.987072,72.585547,Independent House,1268,4,3,19,No,Semi,3,89,99,9090292
1084,Bengaluru,Whitefield,13.413687,77.304465,Plot,3981,3,2,5,Yes,Fully,17,52,48,49384305
1085,Bengaluru,Electronic City,12.143901,74.303581,Independent House,1968,5,4,2,Yes,Fully,26,88,14,22921296
1086,Chennai,Velachery,12.665765,77.651206,Villa,860,3,2,21,No,Unfurnished,27,74,79,11609140
1087,Chennai,Adyar,15.554954,72.567981,Villa,2058,3,2,13,No,Fully,13,74,75,22125558
