Recommendation_ID,User_Budget_INR,Preferred_BHK,Preferred_City,Preferred_Locality,Recommended_Property_ID,Recommended_Price_INR,Area_sqft,Recommendation_Score,Similarity_Score,Investment_Score
2889,16100000,4,Hyderabad,Madhapur,4060,11400000,2974,81.24,62.58,71
2890,4100000,1,Hyderabad,Gachibowli,5505,21700000,3066,82.9,93.83,55
2891,13500000,2,Mumbai,Bandra,285,22100000,1310,95.3,77.46,81
2892,12100000,2,Chennai,Velachery,991,23400000,1056,83.26,76.73,79
2893,9000000,3,Mumbai,Bandra,2258,10800000,825,94.36,77.29,85
2894,18400000,2,Pune,Baner,1619,8800000,2097,93.06,63.55,95
2895,7100000,3,Pune,Kharadi,6458,13800000,3350,92.35,88.42,56
2896,17600000,3,Hyderabad,Gachibowli,4683,16400000,2441,93.96,66.33,58
2897,7700000,5,Pune,Baner,5630,15400000,882,86.61,86.21,93
2898,10400000,1,Chennai,Anna Nagar,6563,24800000,3581,86.95,74.38,53
2899,12500000,4,Bengaluru,Indiranagar,7836,13200000,2532,97.38,68.04,82
2900,18700000,3,Mumbai,Andheri,199,3800000,1750,98.66,76.26,54
2901,17500000,1,Chennai,Anna Nagar,3155,6200000,1891,99.53,65.81,91
2902,12300000,5,Bengaluru,Indiranagar,7062,19100000,2755,94.53,94.38,95
2903,5900000,4,Hyderabad,Kondapur,9292,24200000,1689,77.01,69.78,67
2904,7500000,5,Bengaluru,Whitefield,947,11100000,2587,77.28,93.33,79
2905,11800000,1,Hyderabad,Kukatpally,129,8300000,2247,75.01,86.3,96
2906,3000000,3,Hyderabad,Madhapur,8682,6900000,2122,91.24,98.88,65
2907,19300000,5,Mumbai,Andheri,3380,19300000,2342,89.66,83.05,100
2908,15900000,1,Bengaluru,Electronic City,6684,19300000,3137,91.46,80.69,64
2909,3700000,5,Bengaluru,Whitefield,893,15700000,1186,91.04,84.38,59
2910,12200000,1,Hyderabad,Kukatpally,7782,17500000,2631,80.02,81.33,68
2911,9500000,2,Chennai,Anna Nagar,2880,12600000,2217,77.01,74.79,85
2912,9700000,1,Pune,Wakad,9990,4400000,641,76.62,73.3,54
2913,16100000,4,Mumbai,Powai,2871,8400000,3927,71.95,84.29,59
2914,8000000,3,Hyderabad,Madhapur,4878,5600000,2118,76.6,90.36,98
2915,4200000,2,Hyderabad,Madhapur,7044,15100000,3068,77.1,86.15,54
2916,13500000,3,Hyderabad,Kondapur,8994,12800000,3431,87.73,72.64,82
2917,11300000,2,Bengaluru,Indiranagar,7281,7400000,3147,87.5,93.26,65
2918,10100000,4,Mumbai,Bandra,1524,15600000,2434,85.67,87.6,92
2919,8200000,4,Chennai,Adyar,750,14500000,1197,92.02,99.14,97
2920,13800000,3,Mumbai,Powai,2567,24100000,3425,88.53,67.92,74
2921,3100000,5,Bengaluru,HSR Layout,4028,11400000,3348,82.48,77.27,80
2922,3300000,5,Pune,Baner,6217,4900000,1216,75.77,99.03,63
2923,3800000,2,Hyderabad,Gachibowli,8688,24500000,947,82.04,87.44,66
2924,8100000,5,Bengaluru,Whitefield,5652,19100000,2030,77.65,77.53,90
2925,4900000,5,Chennai,Adyar,8042,20500000,2862,78.6,90.38,66
2926,6600000,3,Chennai,Adyar,1832,3800000,653,76.77,62.67,80
2927,14300000,1,Mumbai,Powai,427,3500000,689,83.16,67.9,60
2928,5300000,1,Mumbai,Bandra,6415,23000000,2349,87.81,96.77,67
2929,8700000,3,Mumbai,Bandra,1991,8900000,2013,96.79,64.98,97
2930,4300000,3,Pune,Kharadi,799,24100000,3976,75.56,96.52,71
2931,19000000,5,Pune,Baner,5116,16000000,2136,87.64,66.45,95
2932,16600000,3,Pune,Wakad,9533,13400000,2602,75.05,62.62,69
2933,8900000,1,Pune,Kharadi,2066,14500000,2407,93.33,78.94,64
2934,14800000,1,Bengaluru,Indiranagar,8827,13600000,2753,72.06,75.59,88
2935,10700000,1,Bengaluru,Indiranagar,253,23700000,807,75.12,82.97,79
2936,11000000,2,Chennai,OMR,7970,11800000,2401,96.33,60.37,67
2937,9500000,4,Hyderabad,Gachibowli,9941,8100000,3871,77.11,61.08,73
2938,19000000,5,Hyderabad,Kondapur,7978,9000000,3868,72.75,82.06,90
2939,4200000,4,Hyderabad,Kondapur,8961,14900000,2505,75.35,77.95,97
2940,4200000,5,Bengaluru,Electronic City,3626,24700000,3597,76.86,78.98,82
2941,18500000,1,Hyderabad,Madhapur,9115,21800000,3178,91.57,83.37,94
2942,12800000,2,Bengaluru,Whitefield,824,9900000,790,81.78,88.62,83
2943,11300000,2,Pune,Wakad,3697,23200000,3817,88.62,66.34,86
2944,7700000,1,Hyderabad,Gachibowli,6866,15000000,3049,92.58,90.76,59
2945,15500000,1,Mumbai,Andheri,2457,20300000,2627,82.65,74.84,50
2946,4300000,3,Mumbai,Powai,6613,9500000,778,75.91,64.35,79
2947,7700000,4,Pune,Baner,8265,12200000,1845,81.59,77.5,66
2948,7500000,3,Chennai,Adyar,4573,12500000,2547,72.44,95.11,83
2949,9100000,1,Bengaluru,Indiranagar,7701,16400000,3965,88.95,99.03,80
2950,19500000,5,Pune,Baner,613,16100000,1456,83.88,92.36,94
2951,18500000,3,Bengaluru,Indiranagar,8349,9700000,3221,73.32,78.51,90
2952,16200000,3,Hyderabad,Kukatpally,6485,20300000,3637,97.96,65.36,53
2953,13300000,2,Hyderabad,Kondapur,5789,19300000,3094,88.58,70.58,77
2954,4700000,3,Hyderabad,Madhapur,2148,25000000,1912,93.94,76.25,56
2955,11800000,2,Bengaluru,Whitefield,206,6600000,3694,73.19,78.39,53
2956,17400000,2,Pune,Kharadi,7735,12600000,3273,86.54,98.99,52
2957,15200000,4,Mumbai,Bandra,216,14700000,1218,94.66,91.44,74
2958,10100000,1,Hyderabad,Madhapur,1904,15900000,978,79.99,91.38,86
2959,15900000,2,Chennai,Anna Nagar,89,23500000,3462,75.79,69.43,92
2960,19500000,4,Chennai,Adyar,902,24700000,2216,92.4,62.99,55
2961,9700000,3,Hyderabad,Kondapur,196,22900000,3332,84.04,88.3,81
2962,12500000,1,Pune,Baner,2889,20700000,1163,99.17,69.0,60
2963,4400000,4,Hyderabad,Kondapur,4593,12100000,1625,77.34,95.24,52
2964,7200000,1,Bengaluru,Whitefield,7013,12100000,2210,88.74,67.71,88
2965,7600000,4,Bengaluru,Indiranagar,283,19900000,1099,88.31,85.13,65
2966,6400000,4,Pune,Baner,7677,9400000,961,83.25,95.74,93
2967,17900000,3,Chennai,Anna Nagar,1086,19900000,2555,91.52,64.73,70
2968,12300000,4,Pune,Baner,6243,7300000,2504,80.44,84.46,99
2969,3700000,4,Chennai,Velachery,1800,16500000,3082,76.79,83.61,86
2970,11800000,3,Mumbai,Thane,1654,17400000,2187,76.07,78.14,63
2971,4000000,5,Chennai,Adyar,3538,11300000,1365,92.5,89.01,72
2972,16700000,5,Mumbai,Thane,5471,20000000,3809,84.53,64.78,52
2973,9500000,4,Bengaluru,Electronic City,7527,22300000,2955,74.74,95.65,70
2974,6100000,1,Chennai,Adyar,9539,7100000,3553,77.28,96.58,86
2975,7600000,1,Bengaluru,Whitefield,3713,6700000,2975,89.48,90.79,78
2976,11500000,5,Hyderabad,Gachibowli,6519,17200000,2687,83.49,79.02,50
2977,13600000,1,Hyderabad,Kondapur,1741,8900000,2193,94.8,79.0,83
2978,19100000,2,Bengaluru,HSR Layout,5561,22100000,1766,74.19,96.85,72
2979,7800000,5,Bengaluru,Indiranagar,6859,24600000,1509,88.23,84.12,73
2980,14400000,1,Hyderabad,Madhapur,9812,19900000,2266,81.42,97.82,64
2981,19500000,5,Mumbai,Andheri,7921,22600000,3489,86.68,82.24,50
2982,20000000,2,Chennai,Anna Nagar,4268,12800000,3026,75.86,98.61,98
2983,4200000,5,Pune,Baner,4160,5100000,1949,92.79,68.05,74
2984,11600000,4,Mumbai,Bandra,625,24700000,3885,77.22,88.09,98
2985,16800000,1,Bengaluru,HSR Layout,3435,12400000,2419,73.3,74.14,88
2986,5400000,3,Bengaluru,HSR Layout,388,7600000,2550,88.53,87.38,81
2987,9100000,4,Bengaluru,Whitefield,9501,22400000,2307,95.26,89.43,58
2988,3700000,1,Pune,Baner,4290,12300000,883,98.65,75.86,67
2989,7700000,4,Chennai,Adyar,18,6300000,3549,78.78,63.68,88
2990,13000000,2,Mumbai,Bandra,3377,23200000,2836,90.2,96.9,58
2991,11300000,5,Pune,Baner,9926,4600000,3718,97.1,67.6,95
2992,11700000,4,Pune,Hinjewadi,8013,17100000,814,73.67,84.62,50
2993,4400000,5,Pune,Wakad,2284,15200000,3160,76.98,79.53,59
2994,17700000,3,Chennai,Anna Nagar,2862,23500000,995,99.81,84.05,82
2995,15500000,5,Bengaluru,Electronic City,2681,11000000,3478,76.37,79.8,71
2996,20000000,5,Bengaluru,Indiranagar,9468,10400000,2558,95.58,77.27,58
2997,14500000,2,Pune,Kharadi,3437,11800000,1452,73.09,78.44,79
2998,6900000,1,Pune,Baner,1977,5000000,882,98.16,74.99,73
2999,16500000,1,Bengaluru,Electronic City,9018,4700000,1238,83.79,87.51,53
3000,8700000,3,Chennai,OMR,5639,4800000,2630,82.85,98.41,66
3001,12500000,1,Bengaluru,Whitefield,6355,12900000,688,84.21,68.87,83
3002,17000000,5,Chennai,OMR,8874,5900000,907,81.34,63.66,52
3003,8900000,3,Mumbai,Powai,6920,5800000,3263,94.41,95.42,61
3004,13900000,2,Pune,Hinjewadi,5340,8600000,1494,82.34,98.84,70
3005,10200000,5,Hyderabad,Kondapur,2811,20000000,2302,73.79,82.88,80
3006,7100000,3,Hyderabad,Kondapur,5979,8500000,2960,91.88,68.62,73
3007,4200000,1,Bengaluru,HSR Layout,4256,23200000,2176,72.69,74.85,73
3008,16700000,1,Chennai,Anna Nagar,2858,20000000,1254,85.05,96.5,78
3009,14400000,4,Pune,Kharadi,4847,7200000,1919,77.28,98.07,79
3010,10100000,5,Chennai,OMR,6227,16700000,1273,74.64,95.97,55
3011,7700000,1,Hyderabad,Kukatpally,2351,8200000,3582,92.11,73.07,51
3012,4800000,2,Mumbai,Thane,7703,11900000,770,96.24,72.67,68
3013,5500000,3,Chennai,Anna Nagar,3936,10900000,1601,72.07,76.73,75
3014,10100000,1,Pune,Baner,3307,23200000,3697,96.05,76.89,83
3015,3800000,3,Chennai,OMR,7722,23600000,3074,74.12,80.09,70
3016,15900000,1,Hyderabad,Kukatpally,7037,17200000,3857,72.6,74.56,60
3017,4300000,5,Bengaluru,HSR Layout,9499,14500000,2384,74.42,68.0,72
3018,3900000,3,Pune,Hinjewadi,1992,3600000,1522,84.49,84.05,56
3019,5100000,5,Mumbai,Powai,5597,6300000,1194,70.37,83.91,53
3020,10000000,5,Mumbai,Andheri,4659,7000000,1397,73.56,99.58,70
3021,14300000,3,Pune,Baner,111,14600000,1561,90.93,98.12,95
3022,18700000,1,Hyderabad,Kukatpally,5054,6500000,1751,91.57,68.16,58
3023,8700000,3,Hyderabad,Kondapur,7312,13500000,3553,94.37,97.93,100
3024,5600000,5,Chennai,Adyar,5459,9900000,2697,93.6,89.53,91
3025,17400000,2,Pune,Kharadi,7186,9800000,2293,97.97,94.11,96
3026,11100000,2,Mumbai,Thane,9325,24400000,1476,89.96,87.99,57
3027,18200000,5,Pune,Wakad,8058,5200000,2762,88.74,94.74,95
3028,15000000,4,Bengaluru,Indiranagar,7072,22600000,1560,75.11,66.18,61
3029,16500000,5,Hyderabad,Madhapur,3425,5000000,1759,85.16,91.62,100
3030,9100000,5,Hyderabad,Kondapur,2392,21200000,3649,87.54,80.18,93
3031,12100000,4,Bengaluru,Electronic City,2775,9500000,2088,72.46,83.46,64
3032,6000000,1,Mumbai,Powai,6448,18700000,3611,98.51,82.53,84
3033,3000000,2,Chennai,Velachery,237,18300000,1388,91.98,90.08,50
3034,4400000,1,Chennai,Anna Nagar,3311,22600000,2722,96.49,94.56,97
3035,16700000,1,Chennai,Velachery,6022,9300000,2411,91.48,61.45,74
3036,15700000,1,Chennai,OMR,1366,5500000,3059,73.26,61.31,53
3037,19100000,2,Pune,Wakad,4886,5400000,1404,99.85,95.3,96
3038,4600000,4,Hyderabad,Kukatpally,5080,14100000,1012,72.95,76.42,82
3039,15800000,5,Mumbai,Powai,6732,4300000,3159,94.11,95.51,79
3040,19700000,2,Chennai,OMR,7096,9300000,3832,79.21,62.56,50
3041,7100000,3,Bengaluru,Electronic City,7703,22300000,2228,92.42,78.62,69
3042,13200000,1,Mumbai,Powai,2323,19400000,2380,72.3,77.31,57
3043,15700000,5,Hyderabad,Gachibowli,7904,12700000,3521,95.98,67.76,57
3044,7500000,2,Pune,Kharadi,8932,23700000,1390,81.84,61.05,92
3045,9300000,2,Mumbai,Thane,5358,25000000,1732,99.39,70.96,55
3046,4600000,5,Hyderabad,Kukatpally,4905,7100000,3913,97.07,69.48,50
3047,10200000,1,Bengaluru,HSR Layout,6178,8800000,3898,95.04,64.16,83
3048,19900000,3,Mumbai,Bandra,2292,3500000,3302,93.11,79.19,79
3049,7300000,4,Chennai,Adyar,3947,4600000,1957,75.45,76.52,76
3050,19800000,3,Chennai,Velachery,9593,14200000,3209,94.16,86.81,77
3051,10000000,5,Bengaluru,Electronic City,6239,7400000,694,73.13,68.12,54
3052,17000000,2,Hyderabad,Gachibowli,5993,19500000,900,70.81,98.65,76
3053,5100000,5,Hyderabad,Madhapur,2973,16200000,3830,95.59,77.14,67
3054,12900000,3,Pune,Kharadi,45,22900000,1143,85.28,92.24,90
3055,16300000,2,Pune,Baner,911,6600000,2099,93.89,79.34,55
3056,10900000,2,Bengaluru,Whitefield,5405,12000000,2237,82.15,64.46,87
3057,4700000,5,Hyderabad,Kondapur,5497,17800000,2185,72.93,89.27,63
3058,8400000,4,Bengaluru,HSR Layout,4252,4200000,3984,70.86,98.34,85
3059,11600000,2,Hyderabad,Kondapur,5095,19400000,733,92.96,92.46,55
3060,14600000,4,Pune,Baner,4634,3600000,1344,88.6,80.14,61
3061,14000000,2,Mumbai,Andheri,6338,19600000,3601,91.79,80.4,85
3062,17100000,1,Chennai,OMR,4338,16700000,2913,93.86,82.85,62
3063,16200000,4,Hyderabad,Kukatpally,7589,4100000,1813,87.57,91.98,92
3064,8100000,3,Bengaluru,Indiranagar,7781,9100000,2614,78.25,72.74,91
3065,15100000,3,Pune,Hinjewadi,1830,4900000,2387,84.84,77.11,72
3066,5500000,3,Chennai,Adyar,8172,24900000,3541,77.45,93.13,68
3067,20000000,1,Bengaluru,Whitefield,1626,18700000,2169,87.49,98.87,55
3068,11400000,1,Mumbai,Andheri,2480,8400000,3959,74.83,62.12,73
3069,13700000,2,Mumbai,Andheri,1842,13400000,1039,85.91,92.53,61
3070,17300000,2,Mumbai,Andheri,7188,6700000,1075,89.66,70.06,57
3071,7700000,5,Bengaluru,Whitefield,5050,9600000,2049,85.85,96.27,72
3072,19100000,3,Hyderabad,Gachibowli,1691,11300000,2844,89.63,68.67,59
3073,7000000,1,Pune,Hinjewadi,6442,8600000,950,70.05,63.81,81
3074,8900000,4,Hyderabad,Madhapur,8561,23100000,2176,89.89,77.25,84
3075,10100000,3,Pune,Hinjewadi,7770,7700000,1143,96.98,88.15,66
3076,7700000,1,Hyderabad,Kukatpally,5238,9400000,1423,72.98,71.09,93
3077,6600000,2,Hyderabad,Madhapur,3393,21800000,3523,98.63,87.24,95
3078,9000000,3,Chennai,Velachery,8221,21600000,2245,83.75,84.06,50
3079,12900000,3,Bengaluru,Whitefield,7806,4000000,1521,98.36,67.08,76
3080,11700000,4,Chennai,OMR,9921,24400000,1036,71.64,94.36,83
3081,13200000,3,Mumbai,Bandra,627,21700000,2220,89.91,81.52,60
3082,19700000,2,Bengaluru,Whitefield,270,13100000,2086,86.79,61.61,75
3083,17100000,2,Chennai,Velachery,2293,19300000,2267,95.07,90.37,50
3084,8000000,1,Hyderabad,Gachibowli,2102,16700000,3410,87.97,73.34,81
3085,4300000,1,Pune,Hinjewadi,377,14600000,2199,73.86,99.58,89
3086,18100000,4,Mumbai,Andheri,2993,21600000,3617,77.24,74.19,78
3087,9300000,2,Chennai,Adyar,3596,18400000,1683,70.01,70.21,64
3088,8800000,4,Pune,Wakad,677,16500000,2406,86.58,69.02,95
3089,13300000,3,Pune,Wakad,8988,3800000,978,74.67,70.92,74
3090,14700000,2,Pune,Kharadi,5009,24000000,1635,99.82,79.22,85
3091,6100000,3,Hyderabad,Kondapur,6345,21700000,1784,72.88,99.02,85
3092,16200000,2,Mumbai,Thane,3096,3800000,686,73.33,63.71,95
3093,14000000,4,Hyderabad,Gachibowli,7217,8900000,1543,86.91,70.76,90
3094,13400000,3,Chennai,OMR,4525,6500000,1572,79.73,89.82,85
3095,3100000,2,Hyderabad,Kukatpally,2642,6000000,1881,80.76,99.14,53
3096,13900000,4,Bengaluru,Whitefield,2014,12700000,725,88.39,60.19,63
3097,18000000,3,Chennai,Velachery,7272,15100000,3710,90.54,76.05,70
3098,8000000,4,Pune,Hinjewadi,2731,14600000,2071,80.03,63.69,94
3099,3100000,2,Chennai,Adyar,1606,23600000,1344,96.66,98.17,79
3100,11100000,4,Pune,Kharadi,1017,24800000,3962,79.47,68.48,87
3101,8700000,3,Hyderabad,Kondapur,1212,18200000,2823,77.33,90.48,63
3102,18600000,4,Mumbai,Bandra,6706,15900000,2704,93.48,63.36,60
3103,14400000,5,Hyderabad,Madhapur,7,10500000,854,91.39,66.33,72
3104,3800000,4,Hyderabad,Gachibowli,4041,8400000,1671,83.71,78.64,86
3105,8000000,3,Bengaluru,HSR Layout,8554,21300000,3014,93.04,72.52,88
3106,11500000,2,Hyderabad,Gachibowli,3217,14200000,1671,71.66,89.94,65
3107,15000000,5,Bengaluru,Whitefield,883,24700000,1704,77.6,60.94,73
3108,11400000,2,Mumbai,Andheri,4161,9300000,1412,98.2,83.85,96
3109,18800000,2,Mumbai,Andheri,9109,24600000,2778,75.52,94.69,86
3110,17500000,5,Mumbai,Andheri,2943,7800000,764,97.27,97.01,85
3111,4300000,3,Pune,Baner,6371,12600000,1664,83.37,72.13,97
3112,7600000,2,Chennai,Velachery,1018,16700000,753,84.24,71.21,81
3113,10100000,4,Chennai,Velachery,5260,24400000,2635,74.94,99.3,81
3114,9000000,4,Hyderabad,Madhapur,4829,21300000,2044,93.64,64.94,91
3115,16600000,3,Hyderabad,Kondapur,4766,18000000,2625,96.04,78.58,69
3116,8500000,5,Mumbai,Thane,1925,9100000,1117,75.53,92.34,57
3117,15800000,3,Bengaluru,Electronic City,2994,9600000,3336,82.3,79.47,94
3118,15400000,5,Hyderabad,Kukatpally,3856,3800000,2304,86.78,73.59,83
3119,7800000,5,Bengaluru,Indiranagar,884,9200000,3264,77.67,63.38,90
3120,16900000,3,Mumbai,Bandra,9239,19100000,786,88.41,63.1,72
3121,17300000,1,Chennai,Adyar,9800,11500000,3017,89.96,88.51,65
3122,15700000,1,Bengaluru,Indiranagar,5153,19500000,3950,74.3,85.24,84
3123,17200000,4,Bengaluru,HSR Layout,9393,18900000,3477,81.66,61.93,60
3124,19600000,4,Bengaluru,Whitefield,6278,21400000,3419,72.8,80.87,62
3125,9300000,2,Chennai,Velachery,2519,18600000,1779,71.77,75.82,95
3126,14000000,4,Mumbai,Bandra,5513,22400000,3266,86.43,95.32,86
3127,19900000,3,Chennai,Adyar,1948,6100000,3271,80.33,61.09,93
3128,9300000,4,Pune,Baner,3310,21700000,1694,86.35,81.36,99
3129,6200000,3,Pune,Kharadi,1750,4500000,1225,74.53,63.06,75
3130,15400000,5,Hyderabad,Kondapur,3476,10600000,1229,96.59,65.11,93
3131,13400000,4,Chennai,Adyar,8851,4400000,3257,74.0,91.79,73
3132,11100000,4,Chennai,Velachery,3562,5800000,3104,98.48,75.32,76
3133,10300000,3,Mumbai,Bandra,8141,23900000,2850,76.74,77.25,76
3134,3800000,2,Chennai,Anna Nagar,7563,12500000,1921,72.34,91.09,63
3135,12800000,2,Mumbai,Andheri,68,13800000,2523,76.41,74.12,69
3136,9800000,3,Mumbai,Thane,9210,23900000,1688,94.35,98.69,97
3137,11100000,1,Hyderabad,Gachibowli,1614,11900000,1749,98.74,89.56,99
3138,10300000,5,Mumbai,Powai,3733,20200000,1655,78.47,80.28,73
3139,16300000,3,Pune,Hinjewadi,9445,7900000,1455,94.71,98.74,67
3140,15200000,5,Mumbai,Powai,7043,16100000,3613,80.8,72.85,50
3141,19800000,5,Mumbai,Andheri,6743,13200000,2751,99.3,79.63,82
3142,5700000,4,Chennai,Adyar,8511,11200000,1596,95.14,61.82,61
3143,12600000,5,Bengaluru,Electronic City,239,3500000,3392,77.52,97.86,83
3144,19100000,4,Pune,Wakad,1149,18700000,2742,99.06,99.85,86
3145,18200000,5,Chennai,OMR,4300,11800000,3590,90.47,78.39,50
3146,10200000,3,Pune,Kharadi,1244,24700000,966,79.44,92.33,95
3147,17600000,2,Hyderabad,Gachibowli,4642,8500000,3600,79.23,69.14,71
3148,7100000,3,Mumbai,Bandra,3748,12700000,2687,75.69,78.49,79
3149,17400000,3,Pune,Hinjewadi,3729,8700000,1739,87.09,88.45,81
3150,7700000,2,Mumbai,Andheri,4734,10400000,708,93.67,79.28,91
3151,6900000,2,Pune,Baner,2574,9300000,889,85.09,80.41,52
3152,6500000,4,Mumbai,Powai,1118,14100000,1761,99.89,76.53,97
3153,11400000,3,Hyderabad,Kondapur,4739,16400000,2510,70.51,61.7,53
3154,3600000,2,Mumbai,Andheri,9433,13000000,1339,97.92,62.8,69
3155,4700000,4,Hyderabad,Kondapur,7786,17800000,1816,83.61,83.04,82
3156,3500000,4,Pune,Wakad,8734,20600000,2614,80.96,65.15,60
3157,6400000,1,Pune,Hinjewadi,6457,24600000,2439,99.56,61.57,84
3158,10400000,3,Hyderabad,Madhapur,7934,4900000,3855,91.77,91.42,82
3159,11500000,2,Chennai,OMR,2307,24900000,1427,87.19,61.95,84
3160,10800000,5,Pune,Wakad,3509,4800000,1846,94.99,76.89,78
3161,17600000,4,Bengaluru,Electronic City,3410,8200000,3257,93.66,74.83,99
3162,14200000,1,Mumbai,Bandra,1433,21100000,2509,72.05,86.95,80
3163,4800000,4,Pune,Kharadi,3430,20300000,1579,96.42,67.63,99
3164,9700000,4,Bengaluru,Indiranagar,9118,4700000,3608,76.39,67.56,75
3165,15200000,2,Mumbai,Andheri,5345,11100000,3412,72.15,64.62,52
3166,17600000,1,Bengaluru,Indiranagar,9538,9000000,3199,73.62,87.0,78
3167,10300000,1,Bengaluru,HSR Layout,3573,16800000,3834,74.75,64.46,50
3168,19000000,5,Chennai,Anna Nagar,7971,17100000,3267,88.0,77.29,79
3169,8000000,2,Bengaluru,Electronic City,52,6600000,2601,96.35,94.63,54
3170,3500000,1,Hyderabad,Gachibowli,490,21000000,2089,81.71,93.38,88
3171,12600000,2,Chennai,Anna Nagar,534,13100000,1767,93.45,87.81,62
3172,16600000,2,Hyderabad,Madhapur,6345,14700000,3985,71.62,79.2,70
3173,9600000,5,Hyderabad,Madhapur,9469,21700000,2222,83.34,88.18,55
3174,19400000,4,Mumbai,Thane,7202,17500000,2450,92.92,76.27,51
3175,16000000,1,Bengaluru,Indiranagar,9377,11900000,3733,70.75,85.99,92
3176,13700000,1,Chennai,Adyar,6048,18100000,3272,81.43,74.01,87
3177,4600000,4,Hyderabad,Kondapur,1126,9300000,1549,89.35,85.71,61
3178,13700000,3,Mumbai,Andheri,6097,5200000,3184,85.13,64.62,75
3179,17000000,2,Pune,Kharadi,560,22700000,2695,81.72,78.52,61
3180,6000000,4,Bengaluru,HSR Layout,9933,5500000,3616,73.74,88.08,67
3181,6800000,1,Pune,Kharadi,291,11000000,651,83.13,73.76,64
3182,15800000,3,Bengaluru,Electronic City,3638,12100000,1261,90.13,92.42,89
3183,11700000,4,Mumbai,Thane,4321,11600000,2731,83.79,68.97,62
3184,19500000,3,Bengaluru,Indiranagar,5893,17400000,1297,87.05,80.95,56
3185,3700000,4,Hyderabad,Madhapur,4998,16600000,3345,84.59,78.81,88
3186,19500000,1,Pune,Wakad,1490,8900000,2737,84.74,76.06,64
3187,15500000,3,Chennai,OMR,4480,16800000,2101,80.12,72.1,56
3188,7900000,4,Chennai,Velachery,6122,11400000,2530,72.83,70.63,96
3189,14900000,5,Bengaluru,Electronic City,9966,7600000,3495,96.88,75.11,55
3190,7300000,1,Mumbai,Bandra,5517,7900000,2371,87.14,69.02,54
3191,17600000,5,Hyderabad,Gachibowli,7073,3600000,3076,91.94,60.38,92
3192,10600000,3,Mumbai,Bandra,5517,3800000,2325,77.31,86.45,96
3193,16500000,3,Hyderabad,Kukatpally,4345,19600000,1919,87.62,77.34,87
3194,5500000,1,Pune,Kharadi,7335,21200000,1313,87.43,92.16,74
3195,6800000,3,Chennai,OMR,8521,22000000,880,75.8,67.48,87
3196,13600000,5,Chennai,OMR,1673,12700000,2035,98.9,83.11,78
3197,12400000,2,Bengaluru,Electronic City,9969,7500000,2535,74.79,91.22,61
3198,11600000,5,Pune,Baner,8622,7200000,2024,87.8,62.68,90
3199,6400000,3,Chennai,Adyar,2988,24900000,2902,85.31,67.19,73
3200,8100000,1,Hyderabad,Kondapur,2987,25000000,2002,97.65,71.93,84
3201,9000000,3,Mumbai,Powai,1281,11100000,2295,95.19,69.46,94
3202,8400000,4,Mumbai,Powai,9196,16300000,3990,93.51,92.11,81
3203,4700000,5,Bengaluru,Indiranagar,4168,7300000,1088,86.31,70.25,94
3204,18500000,1,Hyderabad,Madhapur,4051,13700000,1531,76.53,70.94,75
3205,16200000,5,Hyderabad,Gachibowli,3631,22100000,1300,92.95,72.24,78
3206,3100000,5,Hyderabad,Kondapur,9451,6900000,1724,95.89,96.64,84
3207,9400000,4,Mumbai,Powai,4977,17300000,3210,80.32,99.31,90
3208,19500000,1,Hyderabad,Madhapur,6764,6800000,1498,77.56,73.52,100
3209,18800000,2,Bengaluru,HSR Layout,974,3800000,1551,85.02,91.48,50
3210,10900000,2,Pune,Baner,2405,22600000,2554,85.13,93.35,74
3211,9700000,2,Hyderabad,Gachibowli,3781,9100000,792,74.1,94.22,79
3212,6000000,2,Pune,Hinjewadi,5142,24800000,3220,93.04,71.22,66
3213,19100000,4,Bengaluru,HSR Layout,871,3500000,951,92.5,62.61,88
3214,7300000,3,Pune,Baner,6027,9800000,1588,93.47,76.69,61
3215,6200000,2,Pune,Wakad,3773,22400000,2844,78.42,84.91,99
3216,18800000,4,Hyderabad,Madhapur,5807,10600000,1904,83.8,90.83,62
3217,14200000,5,Pune,Baner,9945,7600000,1562,71.66,70.73,57
3218,18300000,2,Mumbai,Bandra,8829,13700000,752,90.45,79.01,73
3219,3900000,5,Hyderabad,Kukatpally,7463,13300000,2965,81.85,87.35,57
3220,17600000,1,Pune,Baner,5834,14400000,2992,91.64,89.86,58
3221,19200000,2,Hyderabad,Madhapur,9833,21000000,2552,75.78,86.28,68
3222,5200000,1,Chennai,OMR,5092,19600000,1331,90.95,97.74,100
3223,9300000,3,Pune,Baner,3820,9000000,2179,91.85,80.6,79
3224,19100000,5,Chennai,Anna Nagar,2821,13200000,3859,71.05,75.17,78
3225,8600000,1,Hyderabad,Kondapur,8805,14800000,3823,96.54,82.76,93
3226,5400000,1,Pune,Baner,2994,7500000,659,95.93,91.08,69
3227,19000000,1,Hyderabad,Kukatpally,4277,20200000,2495,90.39,60.5,67
3228,3500000,5,Pune,Baner,9562,23500000,3821,72.49,97.73,72
3229,11400000,4,Hyderabad,Madhapur,340,4000000,3298,85.0,86.18,72
